Geo_accession,CEL_file_names,title,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,characteristics_ch1,platform_id,contact_country,contact_institute,GSE_ID,GSE_filename,cell_line,disease,origin,Cellosaurus_ID,Cellline,Matching_Type,cell_line_Trimmed
GSM1035338,GSM1035338,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1035339,GSM1035339,,,,,,,,,,,,,,,,,,CVCL_1896,U-2932,Cello GEO GSM,
GSM1035340,GSM1035340,,,,,,,,,,,,,,,,,,CVCL_8795,OCI-Ly10,Cello GEO GSM,
GSM1035341,GSM1035341,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1035342,GSM1035342,,,,,,,,,,,,,,,,,,CVCL_8800,OCI-Ly3,Cello GEO GSM,
GSM1035343,GSM1035343,,,,,,,,,,,,,,,,,,CVCL_2539,Karpas-1718,Cello GEO GSM,
GSM1035344,GSM1035344,,,,,,,,,,,,,,,,,,CVCL_2539,Karpas-1718,Cello GEO GSM,
GSM1035345,GSM1035345,,,,,,,,,,,,,,,,,,CVCL_3169,VL51,Cello GEO GSM,
GSM1035346,GSM1035346,,,,,,,,,,,,,,,,,,CVCL_3169,VL51,Cello GEO GSM,
GSM1035347,GSM1035347,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1035348,GSM1035348,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1044966,GSM1044966,,,,,,,,,,,,,,,,,,CVCL_1865,JeKo-1,Cello GEO GSM,
GSM1044967,GSM1044967,,,,,,,,,,,,,,,,,,CVCL_1865,JeKo-1,Cello GEO GSM,
GSM1044968,GSM1044968,,,,,,,,,,,,,,,,,,CVCL_1865,JeKo-1,Cello GEO GSM,
GSM1044969,GSM1044969,,,,,,,,,,,,,,,,,,CVCL_1865,JeKo-1,Cello GEO GSM,
GSM1044970,GSM1044970,,,,,,,,,,,,,,,,,,CVCL_1872,Mino,Cello GEO GSM,
GSM1044971,GSM1044971,,,,,,,,,,,,,,,,,,CVCL_1872,Mino,Cello GEO GSM,
GSM1044972,GSM1044972,,,,,,,,,,,,,,,,,,CVCL_1872,Mino,Cello GEO GSM,
GSM1044973,GSM1044973,,,,,,,,,,,,,,,,,,CVCL_1872,Mino,Cello GEO GSM,
GSM1044974,GSM1044974,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1044975,GSM1044975,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1044976,GSM1044976,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1044977,GSM1044977,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1044978,GSM1044978,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1044979,GSM1044979,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1044980,GSM1044980,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1044981,GSM1044981,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177874,GSM1177874,,,,,,,,,,,,,,,,,,CVCL_1051,786-O,Cello GEO GSM,
GSM1177875,GSM1177875,,,,,,,,,,,,,,,,,,CVCL_1051,786-O,Cello GEO GSM,
GSM1177876,GSM1177876,,,,,,,,,,,,,,,,,,CVCL_1051,786-O,Cello GEO GSM,
GSM1177877,GSM1177877,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177878,GSM1177878,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177879,GSM1177879,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177880,GSM1177880,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177882,GSM1177882,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177883,GSM1177883,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177884,GSM1177884,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177885,GSM1177885,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177886,GSM1177886,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177887,GSM1177887,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177888,GSM1177888,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177889,GSM1177889,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177890,GSM1177890,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177891,GSM1177891,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177892,GSM1177892,,,,,,,,,,,,,,,,,,CVCL_0132,A-375,Cello GEO GSM,
GSM1177893,GSM1177893,,,,,,,,,,,,,,,,,,CVCL_0132,A-375,Cello GEO GSM,
GSM1177894,GSM1177894,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177895,GSM1177895,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177896,GSM1177896,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177897,GSM1177897,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177898,GSM1177898,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177899,GSM1177899,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177900,GSM1177900,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177901,GSM1177901,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177902,GSM1177902,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177903,GSM1177903,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177904,GSM1177904,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177905,GSM1177905,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177906,GSM1177906,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177907,GSM1177907,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177908,GSM1177908,,,,,,,,,,,,,,,,,,CVCL_7082,,,
GSM1177909,GSM1177909,,,,,,,,,,,,,,,,,,CVCL_0023,A-549,Cello GEO GSM,
GSM1177910,GSM1177910,,,,,,,,,,,,,,,,,,CVCL_0023,A-549,Cello GEO GSM,
GSM1219497,GSM1219497,Mkl-1_4_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,Mkl-1 cell line,Homo sapiens,cell line: Mkl-1 cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,Mkl-1 ,,,CVCL_2600,MKL-1,Cello match alphanum,mkl1
GSM1219498,GSM1219498,Mkl-1_5_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,Mkl-1 cell line,Homo sapiens,cell line: Mkl-1 cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,Mkl-1 ,,,CVCL_2600,MKL-1,Cello match alphanum,mkl1
GSM1219499,GSM1219499,Mkl-1_6_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,Mkl-1 cell line,Homo sapiens,cell line: Mkl-1 cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,Mkl-1 ,,,CVCL_2600,MKL-1,Cello match alphanum,mkl1
GSM1219500,GSM1219500,UISO_4_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,UISO cell line,Homo sapiens,cell line: UISO cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,UISO ,,,CVCL_E996,UISO,Cello match alphanum,uiso
GSM1219501,GSM1219501,UISO_5_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,UISO cell line,Homo sapiens,cell line: UISO cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,UISO ,,,CVCL_E996,UISO,Cello match alphanum,uiso
GSM1219502,GSM1219502,UISO_6_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,UISO cell line,Homo sapiens,cell line: UISO cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,UISO ,,,CVCL_E996,UISO,Cello match alphanum,uiso
GSM1219503,GSM1219503,UISO_7_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,UISO cell line,Homo sapiens,cell line: UISO cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,UISO ,,,CVCL_E996,UISO,Cello match alphanum,uiso
GSM1219504,GSM1219504,UISO_8_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,UISO cell line,Homo sapiens,cell line: UISO cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,UISO ,,,CVCL_E996,UISO,Cello match alphanum,uiso
GSM1219505,GSM1219505,UISO_9_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,UISO cell line,Homo sapiens,cell line: UISO cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,UISO ,,,CVCL_E996,UISO,Cello match alphanum,uiso
GSM1219506,GSM1219506,WaGa_4_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,WaGa cell line,Homo sapiens,cell line: WaGa cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,WaGa ,,,CVCL_E998,WaGa,Cello match alphanum,waga
GSM1219507,GSM1219507,WaGa_5_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,WaGa cell line,Homo sapiens,cell line: WaGa cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,WaGa ,,,CVCL_E998,WaGa,Cello match alphanum,waga
GSM1219508,GSM1219508,WaGa_6_GPL570,Public on Dec 23 2014,Aug 29 2013,Dec 23 2014,RNA,1.0,WaGa cell line,Homo sapiens,cell line: WaGa cell line,GPL570,USA,National Cancer Institute,GSE50451,GSE50451-GPL570_series_matrix.txt.gz,WaGa ,,,CVCL_E998,WaGa,Cello match alphanum,waga
GSM1229992,GSM1229992,BT-20_Ctrl_1,Public on Oct 02 2014,Sep 12 2013,Dec 17 2018,RNA,1.0,BT-20 Control,Homo sapiens,cell line: BT-20,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-20,breast cancer,Breast,CVCL_0178,BT-20,Cello Cell line Name,bt20
GSM1229993,GSM1229993,BT-20_Ctrl_2,Public on Oct 02 2014,Sep 12 2013,Dec 17 2018,RNA,1.0,BT-20 Control,Homo sapiens,cell line: BT-20,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-20,breast cancer,Breast,CVCL_0178,BT-20,Cello Cell line Name,bt20
GSM1229994,GSM1229994,BT-20_Ctrl_3,Public on Oct 02 2014,Sep 12 2013,Dec 17 2018,RNA,1.0,BT-20 Control,Homo sapiens,cell line: BT-20,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-20,breast cancer,Breast,CVCL_0178,BT-20,Cello Cell line Name,bt20
GSM1229995,GSM1229995,BT-20_ERI_1,Public on Oct 02 2014,Sep 12 2013,Dec 17 2018,RNA,1.0,BT-20 Eribulin_24h_24h,Homo sapiens,cell line: BT-20,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-20,breast cancer,Breast,CVCL_0178,BT-20,Cello Cell line Name,bt20
GSM1229996,GSM1229996,BT-20_ERI_2,Public on Oct 02 2014,Sep 12 2013,Dec 17 2018,RNA,1.0,BT-20 Eribulin_24h,Homo sapiens,cell line: BT-20,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-20,breast cancer,Breast,CVCL_0178,BT-20,Cello Cell line Name,bt20
GSM1229997,GSM1229997,BT-20_ERI_3,Public on Oct 02 2014,Sep 12 2013,Dec 17 2018,RNA,1.0,BT-20 Eribulin_24h,Homo sapiens,cell line: BT-20,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-20,breast cancer,Breast,CVCL_0178,BT-20,Cello Cell line Name,bt20
GSM1229998,GSM1229998,BT-20_PTX_1,Public on Oct 02 2014,Sep 12 2013,Dec 17 2018,RNA,1.0,BT-20 Paclitaxel_24h,Homo sapiens,cell line: BT-20,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-20,breast cancer,Breast,CVCL_0178,BT-20,Cello Cell line Name,bt20
GSM1229999,GSM1229999,BT-20_PTX_2,Public on Oct 02 2014,Sep 12 2013,Dec 17 2018,RNA,1.0,BT-20 Paclitaxel_24h,Homo sapiens,cell line: BT-20,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-20,breast cancer,Breast,CVCL_0178,BT-20,Cello Cell line Name,bt20
GSM1230000,GSM1230000,BT-20_PTX_3,Public on Oct 02 2014,Sep 12 2013,Dec 17 2018,RNA,1.0,BT-20 Paclitaxel_24h,Homo sapiens,cell line: BT-20,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-20,breast cancer,Breast,CVCL_0178,BT-20,Cello Cell line Name,bt20
GSM1230001,GSM1230001,CAL-51_Ctrl_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,CAL-51 Control,Homo sapiens,cell line: CAL-51,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,CAL-51,breast cancer,Breast,CVCL_1110,CAL-51,Cello Cell line Name,cal51
GSM1230002,GSM1230002,CAL-51_Ctrl_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,CAL-51 Control,Homo sapiens,cell line: CAL-51,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,CAL-51,breast cancer,Breast,CVCL_1110,CAL-51,Cello Cell line Name,cal51
GSM1230003,GSM1230003,CAL-51_Ctrl_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,CAL-51 Control,Homo sapiens,cell line: CAL-51,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,CAL-51,breast cancer,Breast,CVCL_1110,CAL-51,Cello Cell line Name,cal51
GSM1230004,GSM1230004,CAL-51_ERI_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,CAL-51 Eribulin_24h,Homo sapiens,cell line: CAL-51,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,CAL-51,breast cancer,Breast,CVCL_1110,CAL-51,Cello Cell line Name,cal51
GSM1230005,GSM1230005,CAL-51_ERI_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,CAL-51 Eribulin_24h,Homo sapiens,cell line: CAL-51,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,CAL-51,breast cancer,Breast,CVCL_1110,CAL-51,Cello Cell line Name,cal51
GSM1230006,GSM1230006,CAL-51_ERI_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,CAL-51 Eribulin_24h,Homo sapiens,cell line: CAL-51,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,CAL-51,breast cancer,Breast,CVCL_1110,CAL-51,Cello Cell line Name,cal51
GSM1230007,GSM1230007,CAL-51_PTX_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,CAL-51 Paclitaxel_24h,Homo sapiens,cell line: CAL-51,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,CAL-51,breast cancer,Breast,CVCL_1110,CAL-51,Cello Cell line Name,cal51
GSM1230008,GSM1230008,CAL-51_PTX_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,CAL-51 Paclitaxel_24h,Homo sapiens,cell line: CAL-51,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,CAL-51,breast cancer,Breast,CVCL_1110,CAL-51,Cello Cell line Name,cal51
GSM1230009,GSM1230009,CAL-51_PTX_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,CAL-51 Paclitaxel_24h,Homo sapiens,cell line: CAL-51,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,CAL-51,breast cancer,Breast,CVCL_1110,CAL-51,Cello Cell line Name,cal51
GSM1230010,GSM1230010,MDA-MB-436_Ctrl_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,MDA-MB-436 Control,Homo sapiens,cell line: MDA-MB-436,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,MDA-MB-436,breast cancer,Breast,CVCL_0623,MDA-MB-436,Cello Cell line Name,mdamb436
GSM1230011,GSM1230011,MDA-MB-436_Ctrl_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,MDA-MB-436 Control,Homo sapiens,cell line: MDA-MB-436,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,MDA-MB-436,breast cancer,Breast,CVCL_0623,MDA-MB-436,Cello Cell line Name,mdamb436
GSM1230012,GSM1230012,MDA-MB-436_Ctrl_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,MDA-MB-436 Control,Homo sapiens,cell line: MDA-MB-436,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,MDA-MB-436,breast cancer,Breast,CVCL_0623,MDA-MB-436,Cello Cell line Name,mdamb436
GSM1230013,GSM1230013,MDA-MB-436_ERI_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,MDA-MB-436 Eribulin_24h,Homo sapiens,cell line: MDA-MB-436,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,MDA-MB-436,breast cancer,Breast,CVCL_0623,MDA-MB-436,Cello Cell line Name,mdamb436
GSM1230014,GSM1230014,MDA-MB-436_ERI_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,MDA-MB-436 Eribulin_24h,Homo sapiens,cell line: MDA-MB-436,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,MDA-MB-436,breast cancer,Breast,CVCL_0623,MDA-MB-436,Cello Cell line Name,mdamb436
GSM1230015,GSM1230015,MDA-MB-436_ERI_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,MDA-MB-436 Eribulin_24h,Homo sapiens,cell line: MDA-MB-436,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,MDA-MB-436,breast cancer,Breast,CVCL_0623,MDA-MB-436,Cello Cell line Name,mdamb436
GSM1230016,GSM1230016,MDA-MB-436_PTX_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,MDA-MB-436 Paclitaxel_24h,Homo sapiens,cell line: MDA-MB-436,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,MDA-MB-436,breast cancer,Breast,CVCL_0623,MDA-MB-436,Cello Cell line Name,mdamb436
GSM1230017,GSM1230017,MDA-MB-436_PTX_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,MDA-MB-436 Paclitaxel_24h,Homo sapiens,cell line: MDA-MB-436,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,MDA-MB-436,breast cancer,Breast,CVCL_0623,MDA-MB-436,Cello Cell line Name,mdamb436
GSM1230018,GSM1230018,MDA-MB-436_PTX_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,MDA-MB-436 Paclitaxel_24h,Homo sapiens,cell line: MDA-MB-436,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,MDA-MB-436,breast cancer,Breast,CVCL_0623,MDA-MB-436,Cello Cell line Name,mdamb436
GSM1230019,GSM1230019,BT-549_Ctrl_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,BT-549 Control,Homo sapiens,cell line: BT-549,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-549,breast cancer,Breast,CVCL_1092,BT-549,Cello Cell line Name,bt549
GSM1230020,GSM1230020,BT-549_Ctrl_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,BT-549 Control,Homo sapiens,cell line: BT-549,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-549,breast cancer,Breast,CVCL_1092,BT-549,Cello Cell line Name,bt549
GSM1230021,GSM1230021,BT-549_Ctrl_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,BT-549 Control,Homo sapiens,cell line: BT-549,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-549,breast cancer,Breast,CVCL_1092,BT-549,Cello Cell line Name,bt549
GSM1230022,GSM1230022,BT-549_ERI_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,BT-549 Eribulin_24h,Homo sapiens,cell line: BT-549,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-549,breast cancer,Breast,CVCL_1092,BT-549,Cello Cell line Name,bt549
GSM1230023,GSM1230023,BT-549_ERI_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,BT-549 Eribulin_24h,Homo sapiens,cell line: BT-549,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-549,breast cancer,Breast,CVCL_1092,BT-549,Cello Cell line Name,bt549
GSM1230024,GSM1230024,BT-549_ERI_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,BT-549 Eribulin_24h,Homo sapiens,cell line: BT-549,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-549,breast cancer,Breast,CVCL_1092,BT-549,Cello Cell line Name,bt549
GSM1230025,GSM1230025,BT-549_PTX_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,BT-549 Paclitaxel_24h,Homo sapiens,cell line: BT-549,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-549,breast cancer,Breast,CVCL_1092,BT-549,Cello Cell line Name,bt549
GSM1230026,GSM1230026,BT-549_PTX_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,BT-549 Paclitaxel_24h,Homo sapiens,cell line: BT-549,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-549,breast cancer,Breast,CVCL_1092,BT-549,Cello Cell line Name,bt549
GSM1230027,GSM1230027,BT-549_PTX_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,BT-549 Paclitaxel_24h,Homo sapiens,cell line: BT-549,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,BT-549,breast cancer,Breast,CVCL_1092,BT-549,Cello Cell line Name,bt549
GSM1230028,GSM1230028,Hs578T_Ctrl_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,Hs578T Control,Homo sapiens,cell line: Hs578T,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,Hs578T,breast cancer,Breast,CVCL_0332,Hs578T,Cello Cell line Synonym,hs578t
GSM1230029,GSM1230029,Hs578T_Ctrl_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,Hs578T Control,Homo sapiens,cell line: Hs578T,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,Hs578T,breast cancer,Breast,CVCL_0332,Hs578T,Cello Cell line Synonym,hs578t
GSM1230030,GSM1230030,Hs578T_Ctrl_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,Hs578T Control,Homo sapiens,cell line: Hs578T,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,Hs578T,breast cancer,Breast,CVCL_0332,Hs578T,Cello Cell line Synonym,hs578t
GSM1230031,GSM1230031,Hs578T_ERI_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,Hs578T Eribulin_24h,Homo sapiens,cell line: Hs578T,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,Hs578T,breast cancer,Breast,CVCL_0332,Hs578T,Cello Cell line Synonym,hs578t
GSM1230032,GSM1230032,Hs578T_ERI_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,Hs578T Eribulin_24h,Homo sapiens,cell line: Hs578T,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,Hs578T,breast cancer,Breast,CVCL_0332,Hs578T,Cello Cell line Synonym,hs578t
GSM1230033,GSM1230033,Hs578T_ERI_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,Hs578T Eribulin_24h,Homo sapiens,cell line: Hs578T,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,Hs578T,breast cancer,Breast,CVCL_0332,Hs578T,Cello Cell line Synonym,hs578t
GSM1230034,GSM1230034,Hs578T_PTX_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,Hs578T Paclitaxel_24h,Homo sapiens,cell line: Hs578T,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,Hs578T,breast cancer,Breast,CVCL_0332,Hs578T,Cello Cell line Synonym,hs578t
GSM1230035,GSM1230035,Hs578T_PTX_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,Hs578T Paclitaxel_24h,Homo sapiens,cell line: Hs578T,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,Hs578T,breast cancer,Breast,CVCL_0332,Hs578T,Cello Cell line Synonym,hs578t
GSM1230036,GSM1230036,Hs578T_PTX_3,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,Hs578T Paclitaxel_24h,Homo sapiens,cell line: Hs578T,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,Hs578T,breast cancer,Breast,CVCL_0332,Hs578T,Cello Cell line Synonym,hs578t
GSM1230037,GSM1230037,ZRT_Ctrl_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,ZRT Control,Homo sapiens,cell line: ZRT,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,ZRT,breast cancer,Breast,,,,zrt
GSM1230038,GSM1230038,ZRT_Ctrl_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,ZRT Control,Homo sapiens,cell line: ZRT,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,ZRT,breast cancer,Breast,,,,zrt
GSM1230039,GSM1230039,ZRT_ERI_1,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,ZRT Eribulin_24h,Homo sapiens,cell line: ZRT,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,ZRT,breast cancer,Breast,,,,zrt
GSM1230040,GSM1230040,ZRT_ERI_2,Public on Oct 02 2014,Sep 12 2013,Oct 02 2014,RNA,1.0,ZRT Eribulin_24h,Homo sapiens,cell line: ZRT,GPL570,USA,Eisai Inc,GSE50811,GSE50811_series_matrix.txt.gz,ZRT,breast cancer,Breast,,,,zrt
