^SAMPLE = GSM171011
!Sample_title = Melanoma cell line SKMEL5
!Sample_geo_accession = GSM171011
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 22 2007
!Sample_last_update_date = Jan 14 2015
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line SKMEL5
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM171nnn/GSM171011/suppl/GSM171011.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM171nnn/GSM171011/suppl/GSM171011.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
226539_s_at	37.6723	A	0.0805664
226540_at	7.30152	A	0.665527
226541_at	258.418	P	0.000732422
226542_at	67.9607	P	0.00805664
226543_at	175.455	P	0.0012207
226544_x_at	604.131	P	0.000244141
226545_at	1199.7	P	0.000244141
226546_at	271.083	P	0.000244141
226547_at	464.278	P	0.000244141
226548_at	17.5234	A	0.432373
226549_at	25.9057	A	0.219482
226550_at	26.4419	A	0.067627
226551_at	205.953	P	0.000244141
226552_at	115.773	P	0.0239258
226553_at	2.1733	A	0.976074
226554_at	108.97	P	0.00805664
226555_at	108.822	P	0.000244141
226556_at	627.863	P	0.000244141
226557_at	136.609	P	0.00195313
226558_at	335.391	P	0.000244141
226559_at	29.4353	A	0.171387
226560_at	17.5325	A	0.0952148
226561_at	151.884	P	0.000732422
226562_at	71.07	P	0.000244141
226563_at	150.377	P	0.000732422
226564_at	67.7016	P	0.00415039
226565_at	148.024	P	0.000244141
226566_at	66.5437	P	0.0185547
226567_at	278.109	P	0.000244141
226568_at	274.816	P	0.000244141
226569_s_at	160.369	P	0.00195313
226570_at	32.1124	P	0.000244141
226571_s_at	98.3851	P	0.00292969
226572_at	106.891	P	0.00195313
226573_at	66.7783	P	0.0302734
226574_at	762.435	P	0.000244141
226575_at	101.917	P	0.000732422
226576_at	30.7795	P	0.000244141
226577_at	85.3241	A	0.067627
226578_s_at	50.3954	A	0.219482
226579_at	171.259	P	0.00292969
226580_at	211.342	P	0.000732422
226581_at	439.317	P	0.000244141
226582_at	4.56482	A	0.533936
226583_at	146.955	P	0.000244141
226584_s_at	41.7234	A	0.129639
226585_at	78.2579	A	0.067627
226586_at	92.7677	P	0.0185547
226587_at	188.616	P	0.000732422
226588_at	211.973	P	0.000244141
226589_at	612.1	P	0.000244141
226590_at	100.405	P	0.00195313
226591_at	43.7419	P	0.000244141
226592_at	72.9041	A	0.111572
226594_at	113.401	P	0.000244141
226595_at	35.3884	A	0.219482
226596_x_at	530.623	P	0.000244141
226597_at	75.3332	M	0.0561523
226598_s_at	6.07479	A	0.888428
226599_at	119.012	P	0.000244141
226600_at	304.259	P	0.000244141
226601_at	408.828	P	0.000244141
226602_s_at	40.0821	P	0.00415039
226603_at	93.0874	P	0.000732422
226604_at	214.978	P	0.000732422
226605_at	123.062	P	0.0141602
226606_s_at	101.941	P	0.00292969
226607_at	159.309	P	0.00805664
226608_at	191.482	P	0.000244141
226609_at	64.3881	P	0.0375977
226610_at	3.08934	A	0.919434
226611_s_at	15.6793	A	0.303711
226612_at	0.915759	A	0.870361
226613_at	27.5354	A	0.067627
226614_s_at	29.9097	A	0.0805664
226615_at	53.9497	P	0.0012207
226616_s_at	732.871	P	0.000732422
226617_at	350.906	P	0.000244141
226618_at	3.66972	A	0.665527
226619_at	115.337	P	0.000244141
226620_x_at	454.856	P	0.000732422
226621_at	966.243	P	0.000732422
226622_at	1.17516	A	0.919434
226623_at	13.7171	A	0.067627
226624_at	79.9495	M	0.0561523
226625_at	510.021	P	0.000244141
226626_at	261.931	P	0.0012207
226627_at	7.92787	A	0.398926
226628_at	160.135	P	0.000732422
226629_at	23.4083	A	0.067627
226630_at	210.275	P	0.000732422
226631_at	151.922	P	0.000244141
226632_at	31.8718	A	0.0952148
226633_at	652.142	P	0.000244141
226634_at	49.9135	P	0.0141602
226635_at	485.927	P	0.000244141
226636_at	196.889	P	0.000732422
226637_at	43.8484	A	0.111572
226638_at	3.93889	A	0.870361
226639_at	179.504	P	0.0141602
226640_at	101.152	P	0.0012207
226641_at	374.848	P	0.000244141
226642_s_at	904.547	P	0.000244141
226643_s_at	66.5708	P	0.0302734
226644_at	27.4235	A	0.0952148
226645_at	3.87801	A	0.828613
226646_at	9.19362	A	0.5
226647_at	19.3572	A	0.334473
226648_at	234.228	P	0.000244141
226649_at	40.582	P	0.000732422
226650_at	360.737	P	0.000244141
226651_at	193.433	P	0.000244141
226652_at	82.4801	P	0.00805664
226653_at	5.83155	A	0.246094
226654_at	3.65267	A	0.80542
226655_at	23.3735	A	0.149658
226656_at	236.067	P	0.000732422
226657_at	70.5906	P	0.00292969
226658_at	1.51908	A	0.80542
226659_at	17.0479	A	0.219482
226660_at	883.938	P	0.000244141
226661_at	343.125	P	0.000244141
226662_at	112.071	P	0.000244141
226663_at	141.579	P	0.000244141
226664_at	254.583	P	0.0012207
226665_at	263.792	P	0.000244141
226666_at	161.787	P	0.000244141
226667_x_at	35.2677	P	0.0302734
226668_at	203.387	P	0.000244141
226669_at	224.396	P	0.000244141
226670_s_at	361.124	P	0.00292969
226671_at	163.673	P	0.000732422
226672_s_at	37.1189	A	0.366211
226673_at	19.9792	A	0.432373
226674_at	33.3777	A	0.219482
226675_s_at	402.363	P	0.000732422
226676_at	64.4087	P	0.000244141
226677_at	105.835	P	0.000732422
226678_at	5.533	A	0.943848
226679_at	301.381	P	0.000244141
226680_at	67.5525	P	0.00195313
226681_at	28.4304	P	0.0375977
226682_at	89.7251	P	0.000244141
226683_at	903.801	P	0.000244141
226684_at	219.447	P	0.000244141
226685_at	302.838	P	0.000244141
226686_at	489.77	P	0.000244141
226687_at	49.4575	P	0.00292969
226688_at	83.5357	P	0.000244141
226689_at	584.164	P	0.000732422
226690_at	2.59773	A	0.5
226691_at	376.848	P	0.000244141
226692_at	59.0142	P	0.000732422
226693_at	125.759	P	0.0107422
226694_at	564.988	P	0.000244141
226695_at	8.32318	A	0.567627
226696_at	221.848	P	0.000244141
226697_at	267.767	P	0.000244141
226698_at	1.60718	A	0.72583
226699_at	3.56739	A	0.533936
226700_at	33.1308	A	0.246094
226701_at	3.11914	A	0.533936
226702_at	83.3397	P	0.0012207
226703_at	69.2284	P	0.0141602
226704_at	63.6422	P	0.0239258
226705_at	85.7591	P	0.000244141
226706_at	39.3807	P	0.00292969
226707_at	366.4	P	0.0012207
226708_at	1.36733	A	0.99585
226709_at	5.28237	A	0.633789
226710_at	196.408	P	0.0012207
226711_at	934.288	P	0.000244141
226712_at	161.637	P	0.000244141
226713_at	188.497	P	0.000244141
226714_at	42.8186	A	0.303711
226715_at	325.26	P	0.000244141
226716_at	56.5394	M	0.0561523
226717_at	68.3492	P	0.000244141
226718_at	6.72323	A	0.149658
226719_at	59.9708	A	0.303711
226720_at	87.7281	P	0.000244141
226721_at	435.777	P	0.000244141
226722_at	1.47382	A	0.870361
226723_at	104.353	P	0.00805664
226724_s_at	47.193	A	0.0805664
226725_at	187.621	P	0.0012207
226726_at	185.815	P	0.00292969
226727_at	312.117	P	0.00292969
226728_at	122.231	P	0.000244141
226729_at	44.0502	A	0.067627
226730_s_at	55.068	P	0.0185547
226731_at	12.744	A	0.219482
226732_at	332.397	P	0.000732422
226733_at	136.226	P	0.000732422
226734_at	99.2819	P	0.00292969
226735_at	91.0063	P	0.00585938
226736_at	128.222	P	0.0012207
226737_at	28.8214	A	0.111572
226738_at	40.0515	A	0.129639
226739_at	213.476	P	0.0012207
226740_x_at	2427.03	P	0.000244141
226741_at	63.5647	P	0.00585938
226742_at	175.441	P	0.000244141
226743_at	0.714856	A	0.994141
226744_at	844.74	P	0.000244141
226745_at	205.077	P	0.000244141
226746_s_at	39.9475	A	0.149658
226747_at	100.436	P	0.000244141
226748_at	1250.24	P	0.000244141
226749_at	365.71	P	0.000244141
226750_at	106.06	P	0.000244141
226751_at	1279.95	P	0.000244141
226752_at	439.435	P	0.000732422
226753_at	171.749	P	0.000244141
226754_at	3.65148	A	0.780518
226755_at	19.1606	A	0.219482
226756_at	774.149	P	0.000244141
226757_at	38.2188	P	0.0461426
226758_at	427.026	P	0.000244141
226759_at	28.437	P	0.00805664
226760_at	2125	P	0.000244141
226761_at	30.6676	P	0.00292969
226762_at	509.441	P	0.0012207
226763_at	511.667	P	0.000244141
226764_at	21.1052	P	0.0461426
226765_at	111.59	P	0.000244141
226766_at	20.8194	P	0.0107422
226767_s_at	187.189	P	0.000244141
226768_at	52.4489	A	0.246094
226769_at	4.81943	A	0.490234
226770_at	62.5409	P	0.000732422
226771_at	804.625	P	0.000244141
226772_s_at	2.84723	A	0.665527
226773_at	81.2026	P	0.0185547
226774_at	72.3619	P	0.00585938
226775_at	205.559	P	0.000244141
226776_at	38.4701	P	0.0239258
226777_at	6.44768	A	0.533936
226778_at	44.4615	P	0.0012207
226779_at	333.168	P	0.000244141
226780_s_at	543.915	P	0.0141602
226781_at	281.534	P	0.000244141
226782_at	307.459	P	0.000732422
226783_at	47.256	M	0.0561523
226784_at	543.663	P	0.000244141
226785_at	281.004	P	0.000244141
226786_at	93.9233	P	0.00292969
226787_at	82.1817	P	0.000244141
226788_at	4.97482	A	0.828613
226789_at	18.0409	A	0.129639
226790_at	341.973	P	0.000732422
226791_at	37.2503	A	0.171387
226792_s_at	20.975	A	0.5
226793_at	94.0209	P	0.0461426
226794_at	120.594	P	0.000732422
226795_at	99.5376	P	0.00195313
226796_at	40.4977	P	0.0185547
226797_at	125.931	P	0.000732422
226798_at	103.872	P	0.0239258
226799_at	7.48203	A	0.601074
226800_at	142.067	P	0.000244141
226801_s_at	1833.75	P	0.000244141
226802_s_at	150.914	P	0.000244141
226803_at	2.72734	A	0.72583
226804_at	3.79315	A	0.850342
226805_at	391.985	P	0.000244141
226806_s_at	185.197	P	0.000732422
226807_at	133.194	P	0.00195313
226808_at	47.8454	P	0.000732422
226809_at	32.6392	M	0.0561523
226810_at	141.709	P	0.000244141
226811_at	50.0128	P	0.000244141
226812_at	3.6993	A	0.567627
226813_at	143.607	P	0.000244141
226814_at	3.98441	A	0.850342
226815_at	103.713	P	0.00415039
226816_s_at	221.337	P	0.000244141
226817_at	44.2519	P	0.0239258
226818_at	6.76439	A	0.398926
226819_at	42.8908	P	0.0107422
226820_at	555.033	P	0.000244141
226821_at	194.954	P	0.000244141
226822_at	13.2154	A	0.19458
226823_at	573.453	P	0.000244141
226824_at	34.2086	A	0.219482
226825_s_at	1263.25	P	0.000244141
226826_at	143.532	P	0.000244141
226827_at	3.35474	A	0.696289
226828_s_at	15.6304	M	0.0561523
226829_at	8.52106	A	0.246094
226830_x_at	30.1262	P	0.0012207
226831_at	433.726	P	0.000244141
226832_at	291.659	P	0.000244141
226833_at	111.429	P	0.000732422
226834_at	0.998989	A	0.72583
226835_s_at	2051.66	P	0.000244141
226836_at	19.5313	P	0.00805664
226837_at	721.853	P	0.000732422
226838_at	124.29	P	0.00195313
226839_at	159.106	P	0.00415039
226840_at	54.8495	A	0.149658
226841_at	12.6319	A	0.303711
226842_at	92.3283	P	0.0302734
226843_s_at	131.175	P	0.000732422
226844_at	6.88905	A	0.246094
226845_s_at	1143.98	P	0.000244141
226846_at	1.3418	A	0.665527
226847_at	3.3505	A	0.72583
226848_at	110.846	P	0.00195313
226849_at	93.1876	P	0.000244141
226850_at	543.952	P	0.000244141
226851_at	685.836	P	0.000244141
226852_at	33.0873	P	0.0461426
226853_at	82.2681	P	0.0107422
226854_at	116.55	P	0.00805664
226855_at	183.862	P	0.00292969
226856_at	7.6946	A	0.5
226857_at	37.9456	A	0.149658
226858_at	135.582	P	0.0141602
226859_at	162.955	P	0.000244141
226860_at	497.245	P	0.000244141
226861_at	170.507	P	0.000244141
226862_at	42.844	P	0.0141602
226863_at	9.33146	A	0.303711
226864_at	18.7626	P	0.0302734
226865_at	2.60143	A	0.665527
226866_at	525.852	P	0.000244141
226867_at	308.296	P	0.000244141
226868_at	276.062	P	0.000244141
226869_at	0.890028	A	0.919434
226870_at	41.5455	P	0.00195313
226871_s_at	66.3837	P	0.0012207
226872_at	21.7482	A	0.246094
226873_at	103.35	P	0.000244141
226874_at	377.884	P	0.000244141
226875_at	84.9142	P	0.000244141
226876_at	1294.44	P	0.000244141
226877_at	24.3046	P	0.00805664
226878_at	1.87297	A	0.780518
226879_at	36.3616	A	0.432373
226880_at	4376.53	P	0.000244141
226881_at	420.165	P	0.000244141
226882_x_at	156.702	P	0.00195313
226883_at	454.539	P	0.000732422
226884_at	1.036	A	0.943848
226885_at	95.9316	P	0.000244141
226886_at	326.067	P	0.000732422
226887_at	311.131	P	0.000244141
226888_at	152.25	P	0.000244141
226889_at	142.712	P	0.0012207
226890_at	142.952	P	0.0012207
226891_at	16.0921	A	0.219482
226892_at	112.205	P	0.000732422
226893_at	353.468	P	0.000244141
226894_at	215.891	P	0.000244141
226895_at	336.246	P	0.000244141
226896_at	1074.33	P	0.000732422
226897_s_at	573.599	P	0.000244141
226898_s_at	45.5035	P	0.00585938
226899_at	26.9594	A	0.334473
226900_at	1.67626	A	0.780518
226901_at	1259.67	P	0.000244141
226902_at	212.748	P	0.00292969
226903_s_at	6.25145	A	0.80542
226904_at	6.76387	A	0.753906
226905_at	2266.68	P	0.000244141
226906_s_at	7.14347	A	0.567627
226907_at	30.9362	A	0.19458
226908_at	86.1418	P	0.00195313
226909_at	516.649	P	0.000244141
226910_at	426.915	P	0.000244141
226911_at	17.2043	A	0.432373
226912_at	102.013	P	0.000244141
226913_s_at	152.696	P	0.0107422
226914_at	156.162	P	0.000244141
226915_s_at	607.485	P	0.000732422
226916_x_at	84.7121	P	0.0239258
226917_s_at	618.416	P	0.000244141
226918_at	1.48912	A	0.780518
226919_at	177.797	P	0.000244141
226920_at	35.1976	A	0.129639
226921_at	687.058	P	0.000244141
226922_at	145.508	P	0.000244141
226923_at	830.947	P	0.000244141
226924_at	396.233	P	0.000244141
226925_at	87.4217	P	0.000244141
226926_at	26.1768	A	0.067627
226927_at	143.166	P	0.000244141
226928_x_at	90.8085	P	0.0185547
226929_at	95.7357	P	0.00585938
226930_at	15.5202	A	0.19458
226931_at	349.841	P	0.000244141
226932_at	34.4781	A	0.149658
226933_s_at	134.372	P	0.000244141
226934_at	126.97	P	0.000244141
226935_s_at	752.095	P	0.000244141
226936_at	1255.44	P	0.000244141
226937_at	30.0572	A	0.0805664
226938_at	121.53	P	0.0141602
226939_at	1213.84	P	0.000244141
226940_at	4.54558	A	0.870361
226941_at	177.986	P	0.000244141
226942_at	225.528	P	0.000244141
226943_at	515.8	P	0.000244141
226944_at	28.7972	A	0.27417
226945_at	180.885	P	0.000732422
226946_at	296.61	P	0.000244141
226947_at	94.1215	P	0.0012207
226948_at	44.7558	P	0.0239258
226949_at	117.694	P	0.0107422
226950_at	1.78137	A	0.953857
226951_at	129.183	P	0.000244141
226952_at	311.196	P	0.000732422
226953_at	0.979434	A	0.932373
226954_at	163.262	P	0.000244141
226955_at	207.571	P	0.000244141
226956_at	44.675	A	0.0952148
226957_x_at	39.6391	P	0.000244141
226958_s_at	259.367	P	0.000244141
226959_at	3.20988	A	0.696289
226960_at	12.3915	A	0.303711
226961_at	9.51729	A	0.533936
226962_at	190.572	P	0.000244141
226963_at	1201.46	P	0.000244141
226964_at	40.8203	P	0.0302734
226965_at	575.512	P	0.000244141
226966_at	74.1076	P	0.0185547
226967_at	88.1605	P	0.0239258
226968_at	341.99	P	0.000244141
226969_at	108.808	P	0.0107422
226970_at	136.972	P	0.0141602
226971_at	29.7692	A	0.219482
226972_s_at	30.3907	P	0.0239258
226973_at	21.7273	A	0.466064
226974_at	243.325	P	0.000244141
226975_at	86.3547	P	0.000732422
226976_at	170.087	P	0.000244141
226977_at	86.1508	P	0.000732422
226978_at	118.457	P	0.00585938
226979_at	574.735	P	0.000244141
226980_at	588.145	P	0.000244141
226981_at	146.585	P	0.000244141
226982_at	60.7951	P	0.00195313
226983_at	23.454	A	0.665527
226984_at	6.65404	A	0.432373
226985_at	13.6165	A	0.5
226986_at	61.3931	P	0.0012207
226987_at	115.494	P	0.000732422
226988_s_at	25.2198	A	0.171387
226989_at	327.312	P	0.000244141
226990_at	249.965	P	0.0012207
226991_at	122.656	P	0.0375977
226992_at	2.77515	A	0.753906
226993_at	203.841	P	0.00292969
226994_at	594.24	P	0.000244141
226995_at	78.6278	P	0.000732422
226996_at	919.094	P	0.000732422
226997_at	6.20188	A	0.533936
226998_at	325.162	P	0.00195313
226999_at	18.1463	A	0.067627
227000_at	34.6619	A	0.129639
227001_at	31.0453	P	0.0185547
227002_at	38.1211	A	0.111572
227003_at	529.248	P	0.000244141
227004_at	116.088	P	0.000244141
227005_at	243.586	P	0.0185547
227006_at	1.24415	A	0.989258
227007_at	72.8969	P	0.0375977
227008_at	279.846	P	0.00805664
227009_at	54.4204	A	0.0805664
227010_at	88.818	P	0.0107422
227011_at	21.1539	A	0.466064
227012_at	706.456	P	0.000244141
227013_at	411.722	P	0.000732422
227014_at	185.229	P	0.000244141
227015_at	31.1395	A	0.067627
227016_at	53.9254	P	0.0239258
227017_at	129.092	P	0.000244141
227018_at	173.402	P	0.000244141
227019_at	29.6536	P	0.00292969
227020_at	170.685	P	0.00292969
227021_at	226.074	P	0.000244141
227022_at	379.655	P	0.000244141
227023_at	12.9346	A	0.19458
227024_s_at	4.6067	A	0.696289
227025_at	148.224	P	0.000732422
227026_at	230.344	P	0.000244141
227027_at	354.801	P	0.000244141
227028_s_at	23.036	P	0.0185547
227029_at	385.409	P	0.000244141
227030_at	2.84569	A	0.80542
227031_at	262.689	P	0.000244141
227032_at	13.2298	A	0.398926
227033_at	397.459	P	0.000244141
227034_at	330.665	P	0.000244141
227035_x_at	322.268	P	0.000244141
227036_at	106.408	P	0.00195313
227037_at	134.059	P	0.000244141
227038_at	85.9971	P	0.00195313
227039_at	58.3236	P	0.0375977
227040_at	118.486	P	0.000732422
227041_at	93.9955	P	0.0141602
227042_at	164.935	P	0.0185547
227043_at	4.22463	A	0.919434
227044_at	221.161	P	0.000244141
227045_at	136.994	P	0.0012207
227046_at	308.059	P	0.000244141
227047_x_at	179.709	P	0.0107422
227048_at	745.882	P	0.000244141
227049_at	260.186	P	0.000732422
227050_at	13.5794	A	0.398926
227051_at	488.346	P	0.000244141
227052_at	255.2	P	0.000244141
227053_at	2.41836	A	0.80542
227054_at	51.7897	P	0.0461426
227055_at	149.765	P	0.0185547
227056_at	104.666	P	0.00195313
227057_at	1.29498	A	0.969727
227058_at	15.9605	A	0.432373
227059_at	233.02	P	0.000244141
227060_at	66.456	A	0.129639
227061_at	7.19576	A	0.567627
227062_at	196.115	P	0.000732422
227063_at	749.762	P	0.000732422
227064_at	181.856	P	0.000244141
227065_at	168.867	P	0.0302734
227066_at	75.0317	P	0.00585938
227067_x_at	1174.38	P	0.000244141
227068_at	1845.25	P	0.000244141
227069_at	192.228	P	0.000732422
227070_at	3.09882	A	0.432373
227071_at	21.5769	A	0.432373
227072_at	207.93	P	0.00415039
227073_at	92.1865	P	0.000244141
227074_at	126.423	P	0.000732422
227075_at	182.307	P	0.000244141
227076_at	45.2173	A	0.334473
227077_at	199.191	P	0.000244141
227078_at	61.0835	P	0.0302734
227079_at	90.9685	P	0.0107422
227080_at	1966.28	P	0.000244141
227081_at	1.83726	A	0.870361
227082_at	30.8894	P	0.000244141
227083_at	46.8176	P	0.00195313
227084_at	14.3677	A	0.246094
227085_at	577.956	P	0.000244141
227086_at	108.526	P	0.000732422
227087_at	190.541	P	0.000244141
227088_at	44.8874	P	0.0141602
227089_at	63.9424	P	0.0302734
227090_at	31.0079	P	0.00585938
227091_at	22.5287	A	0.19458
227092_at	163.735	P	0.0141602
227093_at	434.904	P	0.000244141
227094_at	325.71	P	0.000732422
227095_at	357.06	P	0.000244141
227096_at	65.8476	M	0.0561523
227097_at	28.0809	A	0.219482
227098_at	42.233	P	0.00292969
227099_s_at	643.025	P	0.000244141
227100_at	73.1972	P	0.00415039
227101_at	114.725	P	0.000244141
227102_at	31.8003	P	0.00805664
227103_s_at	94.345	P	0.000244141
227104_x_at	12.4118	A	0.601074
227105_at	183.75	P	0.000244141
227106_at	55.8585	P	0.0239258
227107_at	461.258	P	0.000732422
227108_at	36.1542	P	0.0375977
227109_at	182.509	P	0.000244141
227110_at	411.301	P	0.000244141
227111_at	124.376	P	0.00415039
227112_at	129.294	P	0.00585938
227113_at	29.9794	A	0.149658
227114_at	71.6316	P	0.0185547
227115_at	39.8332	A	0.466064
227116_at	234.303	P	0.000244141
227117_at	327.77	P	0.000244141
227118_s_at	3.21482	A	0.696289
227119_at	76.7173	P	0.000244141
227120_at	24.3078	A	0.27417
227121_at	43.1792	P	0.0141602
227122_at	42.0372	P	0.000732422
227123_at	19.169	A	0.111572
227124_at	1337.81	P	0.000244141
227125_at	88.0411	P	0.000732422
227126_at	200.114	P	0.000244141
227127_at	30.8919	A	0.149658
227128_s_at	2.22224	A	0.989258
227129_x_at	104.137	P	0.0239258
227130_s_at	16.3564	A	0.111572
227131_at	115.445	P	0.0302734
227132_at	218.09	P	0.000244141
227133_at	593.933	P	0.000244141
227134_at	3.4596	A	0.633789
227135_at	10.7005	A	0.171387
227136_s_at	11.7029	A	0.432373
227137_at	11.2042	A	0.303711
227138_at	48.4797	P	0.00292969
227139_s_at	886.759	P	0.000244141
227140_at	2.90429	A	0.72583
227141_at	529.938	P	0.000244141
227142_at	36.2711	A	0.067627
227143_s_at	130.831	P	0.000244141
227144_at	89.7904	P	0.00805664
227145_at	28.4615	P	0.0302734
227146_at	67.1965	P	0.0141602
227147_s_at	6.33678	A	0.696289
227148_at	211.402	P	0.000732422
227149_at	37.9206	P	0.0461426
227150_at	103.729	P	0.00585938
227151_at	70.7173	P	0.0107422
227152_at	69.0444	P	0.000244141
227153_at	773.563	P	0.0012207
227154_at	10.0691	A	0.27417
227155_at	3.71758	A	0.5
227156_at	40.7016	P	0.0302734
227157_at	297.836	P	0.000244141
227158_at	373.319	P	0.000244141
227159_at	40.5847	A	0.067627
227160_s_at	383.429	P	0.000244141
227161_at	270.105	P	0.000244141
227162_at	64.0406	P	0.000732422
227163_at	22.6391	P	0.0302734
227164_at	227.54	P	0.000244141
227165_at	185.274	P	0.0012207
227166_at	161.998	P	0.00292969
227167_s_at	1375.13	P	0.000244141
227168_at	12.1555	A	0.80542
227169_at	30.027	A	0.067627
227170_at	65.3978	P	0.000732422
227171_at	78.9611	P	0.00415039
227172_at	100.262	P	0.00415039
227173_s_at	18.9821	A	0.303711
227174_at	138.013	P	0.000244141
227175_at	18.6399	A	0.466064
227176_at	560.815	P	0.000244141
227177_at	18.8037	A	0.246094
227178_at	32.7358	A	0.111572
227179_at	58.4391	P	0.000244141
227180_at	79.321	P	0.0141602
227181_at	114.018	P	0.00585938
227182_at	13.4621	A	0.334473
227183_at	6.12815	A	0.398926
227184_at	59.1342	A	0.219482
227185_at	240.602	P	0.000732422
227186_s_at	2302.06	P	0.000244141
227187_at	433.834	P	0.000244141
227188_at	12.742	A	0.0805664
227189_at	3.57144	A	0.432373
227190_at	19.0157	A	0.398926
227191_at	76.0024	P	0.000732422
227192_at	18.5951	A	0.334473
227193_at	73.9205	P	0.00415039
227194_at	14.4783	A	0.246094
227195_at	222.584	P	0.00585938
227196_at	476.308	P	0.000732422
227197_at	346.295	P	0.000244141
227198_at	73.6363	P	0.00195313
227199_at	74.4527	P	0.0375977
227200_at	613.203	P	0.000244141
227201_at	26.0815	A	0.27417
227202_at	118.212	P	0.000244141
227203_at	83.4717	P	0.00195313
227204_at	341.756	P	0.000244141
227205_at	208.119	P	0.000732422
227206_at	19.8915	P	0.0141602
227207_x_at	54.5324	P	0.00415039
227208_at	105.864	P	0.00415039
227209_at	593.632	P	0.000244141
227210_at	39.0774	P	0.00292969
227211_at	209.121	P	0.000244141
227212_s_at	289.792	P	0.00292969
227213_at	73.1757	P	0.000244141
227214_at	94.2409	P	0.00415039
227215_at	75.2098	P	0.0012207
227216_at	26.1491	P	0.0239258
