^SAMPLE = GSM170980
!Sample_title = Melanoma cell line SKMEL13
!Sample_geo_accession = GSM170980
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 22 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line SKMEL13
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = SKMCC
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170980/suppl/GSM170980.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170980/suppl/GSM170980.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
226184_at	951.155	P	0.000244141
226185_at	7.56406	A	0.303711
226186_at	38.9293	A	0.0952148
226187_at	15.441	A	0.27417
226188_at	202.934	P	0.000244141
226189_at	2157.73	P	0.000244141
226190_at	1219.46	P	0.000244141
226191_at	755.478	P	0.000244141
226192_at	3.63081	A	0.753906
226193_x_at	2603.79	P	0.000244141
226194_at	797.316	P	0.000244141
226195_at	245.838	P	0.0012207
226196_s_at	326.83	P	0.000732422
226197_at	23.429	A	0.19458
226198_at	72.4507	P	0.000732422
226199_at	191.895	P	0.000244141
226200_at	738.253	P	0.000244141
226201_at	67.2851	P	0.000244141
226202_at	109.688	P	0.000244141
226203_at	164.123	P	0.000732422
226204_at	127.286	P	0.0185547
226205_at	42.3243	A	0.149658
226206_at	223.886	P	0.0012207
226207_at	126.76	P	0.00195313
226208_at	167.738	P	0.000244141
226209_at	209.028	P	0.000732422
226210_s_at	2.59643	A	0.850342
226211_at	14.0648	A	0.125
226212_s_at	2.87049	A	0.5
226213_at	454.814	P	0.000244141
226214_at	608.002	P	0.00195313
226215_s_at	355.692	P	0.000732422
226216_at	1.18907	A	0.601074
226217_at	491.059	P	0.000244141
226218_at	97.31	P	0.000732422
226219_at	94.9313	P	0.000244141
226220_at	104.505	P	0.00195313
226221_at	93.5275	P	0.000732422
226222_at	70.9291	P	0.00195313
226223_at	16.9834	A	0.129639
226224_at	183.111	P	0.000244141
226225_at	1099.03	P	0.000244141
226226_at	8.84012	A	0.27417
226227_x_at	5742.96	P	0.000244141
226228_at	0.72282	A	0.753906
226229_s_at	97.3402	A	0.149658
226230_at	136.14	P	0.000244141
226231_at	0.738468	A	0.870361
226232_at	49.9482	P	0.0375977
226233_at	292.804	P	0.000732422
226234_at	123.687	P	0.0012207
226235_at	248.061	P	0.000244141
226236_at	2622.14	P	0.000244141
226237_at	42.589	P	0.00195313
226238_at	115.529	P	0.000244141
226239_at	63.753	P	0.0461426
226240_at	78.8071	P	0.00805664
226241_s_at	1367.17	P	0.000244141
226242_at	393.331	P	0.000244141
226243_at	819.153	P	0.000244141
226244_at	1.91427	A	0.80542
226245_at	131.325	P	0.000244141
226246_at	81.649	P	0.0185547
226247_at	201.509	P	0.000244141
226248_s_at	3.57663	A	0.633789
226249_at	399.278	P	0.000244141
226250_at	42.9445	A	0.0952148
226251_at	242.441	P	0.000244141
226252_at	55.117	P	0.0302734
226253_at	51.2857	A	0.067627
226254_s_at	1501.64	P	0.000244141
226255_at	560.566	P	0.000244141
226256_at	17.6941	A	0.27417
226257_x_at	1089.45	P	0.000244141
226258_at	30.8917	P	0.00805664
226259_at	138.178	P	0.000244141
226260_x_at	47.2966	A	0.111572
226261_at	63.8195	P	0.00195313
226262_at	411.02	P	0.000732422
226263_at	135.335	P	0.00195313
226264_at	15.8236	A	0.567627
226265_at	882.408	P	0.000244141
226266_at	6.31478	A	0.72583
226267_at	59.4402	P	0.0375977
226268_at	73.2666	P	0.000732422
226269_at	263.741	P	0.000244141
226270_at	127.825	P	0.000732422
226271_at	183.339	P	0.000244141
226272_at	302.6	P	0.000244141
226273_at	105.115	P	0.000244141
226274_at	311.793	P	0.000244141
226275_at	21.0733	P	0.0375977
226276_at	2920.25	P	0.000244141
226277_at	776.373	P	0.000244141
226278_at	983.891	P	0.000244141
226279_at	1101.43	P	0.000244141
226280_at	469.227	P	0.000244141
226281_at	287.979	P	0.000244141
226282_at	837.679	P	0.000244141
226283_at	196.506	P	0.000244141
226284_at	185.977	P	0.00195313
226285_at	158.496	P	0.000244141
226286_at	61.5455	A	0.27417
226287_at	371.866	P	0.000244141
226288_s_at	60.2445	A	0.149658
226289_at	64.7336	P	0.0107422
226290_at	457.639	P	0.000244141
226291_at	248.786	P	0.000732422
226292_at	48.4447	A	0.0805664
226293_at	439.266	P	0.000244141
226294_x_at	787.19	P	0.000244141
226295_at	93.4182	P	0.0185547
226296_s_at	3336.75	P	0.000244141
226297_at	416.326	P	0.000732422
226298_at	132.214	P	0.000244141
226299_at	2.15027	A	0.870361
226300_at	487.86	P	0.000244141
226301_at	493.091	P	0.000244141
226302_at	9.3888	A	0.19458
226303_at	5.47009	A	0.633789
226304_at	9.11392	A	0.366211
226305_at	8.67801	A	0.601074
226306_at	331.597	P	0.000732422
226307_at	55.0038	P	0.0302734
226308_at	101.337	P	0.00805664
226309_at	50.0317	P	0.00585938
226310_at	107.02	P	0.000732422
226311_at	1.46412	A	0.780518
226312_at	258.871	P	0.000244141
226313_at	47.5182	P	0.0141602
226314_at	220.052	P	0.000244141
226315_at	236.806	P	0.000244141
226316_at	78.7873	P	0.000244141
226317_at	227.226	P	0.0012207
226318_at	168.664	P	0.000244141
226319_s_at	1213.17	P	0.000244141
226320_at	888.591	P	0.000244141
226321_at	282.755	P	0.0012207
226322_at	90.7953	P	0.00195313
226323_at	81.2546	P	0.00292969
226324_s_at	181.277	P	0.00585938
226325_at	46.3848	A	0.0952148
226326_at	113.552	P	0.000732422
226327_at	195.339	P	0.00292969
226328_at	78.0373	M	0.0561523
226329_s_at	521.282	P	0.000244141
226330_s_at	385.097	P	0.000244141
226331_at	282.436	P	0.000732422
226332_at	378.983	P	0.000244141
226333_at	211.821	P	0.000244141
226334_s_at	269.671	P	0.000244141
226335_at	415.154	P	0.000244141
226336_at	708.026	P	0.000244141
226337_at	280.647	P	0.000244141
226338_at	238.225	P	0.000244141
226339_at	784.279	P	0.000732422
226340_x_at	172.83	P	0.000244141
226341_at	149.788	P	0.0012207
226342_at	752.695	P	0.000244141
226343_at	182.646	P	0.000732422
226344_at	8.98574	A	0.398926
226345_at	303.11	P	0.000244141
226346_at	30.9891	A	0.171387
226347_at	571.515	P	0.000244141
226348_at	142.633	P	0.000244141
226349_at	741.113	P	0.000244141
226350_at	773.063	P	0.000244141
226351_at	147.815	P	0.000244141
226352_at	53.0036	P	0.000244141
226353_at	1088.83	P	0.000244141
226354_at	488.996	P	0.0141602
226355_at	139.654	A	0.067627
226356_at	47.0566	A	0.129639
226357_at	166.624	P	0.00292969
226358_at	69.1201	P	0.0141602
226359_at	32.6065	A	0.219482
226360_at	136.121	P	0.000244141
226361_at	123.328	P	0.0012207
226362_at	66.0901	P	0.0302734
226363_at	110.544	P	0.00415039
226364_at	200.161	P	0.000244141
226365_at	55.156	P	0.0239258
226366_at	154.443	P	0.000244141
226367_at	12.9114	A	0.567627
226368_at	235.632	P	0.000244141
226369_at	51.3357	A	0.19458
226370_at	215.831	P	0.000244141
226371_at	75.7132	P	0.000244141
226372_at	433.079	P	0.000244141
226373_at	64.0414	A	0.246094
226374_at	18.2521	P	0.0302734
226375_at	118.683	P	0.0012207
226376_at	78.0471	P	0.0185547
226377_at	58.8835	P	0.0012207
226378_s_at	130.141	P	0.000732422
226379_s_at	17.9872	A	0.0805664
226380_at	97.4544	P	0.000244141
226381_at	367.507	P	0.000244141
226382_at	2.14173	A	0.888428
226383_at	127.586	P	0.0239258
226384_at	130.693	P	0.000244141
226385_s_at	4428.26	P	0.000244141
226386_at	2644.87	P	0.000244141
226387_at	241.054	P	0.000244141
226388_at	25.0478	A	0.303711
226389_s_at	67.4632	P	0.00805664
226390_at	241.38	P	0.00195313
226391_at	83.6194	P	0.000244141
226392_at	382.83	P	0.000732422
226393_at	111.271	P	0.00195313
226394_at	78.3691	P	0.000244141
226395_at	168.8	P	0.000244141
226396_at	96.4887	A	0.219482
226397_s_at	254.987	P	0.000244141
226398_s_at	489.842	P	0.000244141
226399_at	209.251	P	0.000244141
226400_at	2833.14	P	0.000244141
226401_at	85.1595	A	0.432373
226402_at	75.2014	P	0.00292969
226403_at	3.84274	A	0.80542
226404_at	240.882	P	0.0012207
226405_s_at	62.3241	P	0.000244141
226406_at	314.716	P	0.000244141
226407_at	6.58424	A	0.334473
226408_at	84.9721	P	0.00805664
226409_at	366.803	P	0.000244141
226410_at	153.32	P	0.0302734
226411_at	28.5126	A	0.171387
226412_at	80.9809	P	0.000732422
226413_at	179.641	P	0.000244141
226414_s_at	1650.05	P	0.000244141
226415_at	6.6641	A	0.432373
226416_at	175	P	0.000244141
226417_at	8.10967	A	0.567627
226418_at	37.0594	P	0.0461426
226419_s_at	270.534	P	0.0012207
226420_at	14.3902	A	0.366211
226421_at	171.31	P	0.000244141
226422_at	852.997	P	0.0012207
226423_at	214.837	P	0.0375977
226424_at	95.3426	M	0.0561523
226425_at	424.291	P	0.000244141
226426_at	501.008	P	0.000244141
226427_s_at	13.9614	A	0.334473
226428_at	188.718	P	0.00195313
226429_at	64.7915	P	0.00585938
226430_at	908.236	P	0.000244141
226431_at	63.123	P	0.000244141
226432_at	199.311	P	0.000244141
226433_at	61.4528	P	0.0375977
226434_at	388.535	P	0.00195313
226435_at	27.9841	P	0.0107422
226436_at	118.381	P	0.000244141
226437_at	374.576	P	0.000732422
226438_at	173.77	P	0.000732422
226439_s_at	69.6252	P	0.00195313
226440_at	238.289	P	0.000244141
226441_at	96.2189	P	0.0239258
226442_at	32.18	A	0.067627
226443_at	169.62	P	0.0239258
226444_at	6.00734	A	0.533936
226445_s_at	179.199	P	0.000732422
226446_at	200.886	P	0.00195313
226447_at	234.325	P	0.000732422
226448_at	364.613	P	0.000244141
226449_at	218.034	P	0.000732422
226450_at	2.37747	A	0.753906
226451_at	332.92	P	0.000244141
226452_at	619.283	P	0.000244141
226453_at	1589.83	P	0.000244141
226454_at	67.6044	P	0.00415039
226455_at	78.5844	P	0.0012207
226456_at	321.328	P	0.000732422
226457_at	137.209	P	0.000732422
226458_at	177.576	P	0.000244141
226459_at	140.558	P	0.0012207
226460_at	372.175	P	0.000244141
226461_at	55.8976	P	0.00292969
226462_at	194.895	P	0.00415039
226463_at	486.489	P	0.000244141
226464_at	171.833	P	0.000732422
226465_s_at	751.443	P	0.000244141
226466_s_at	492.36	P	0.000244141
226467_at	129.028	P	0.0185547
226468_at	215.607	P	0.000244141
226469_s_at	26.3475	A	0.111572
226470_at	102.854	P	0.00805664
226471_at	58.8105	A	0.111572
226472_at	214.062	P	0.000732422
226473_at	114.44	P	0.000244141
226474_at	20.1738	A	0.246094
226475_at	69.2215	P	0.00585938
226476_s_at	48.3327	P	0.00292969
226477_at	117.47	P	0.0185547
226478_at	29.5595	P	0.0461426
226479_at	225.549	P	0.000244141
226480_at	125.659	P	0.000732422
226481_at	301.912	P	0.000244141
226482_s_at	14.9806	A	0.366211
226483_at	77.9903	P	0.0012207
226484_at	45.277	P	0.0239258
226485_at	22.3021	P	0.00195313
226486_at	85.9334	P	0.0185547
226487_at	76.4333	P	0.000244141
226488_at	500.242	P	0.000732422
226489_at	41.2236	P	0.0239258
226490_at	840.286	P	0.000244141
226491_x_at	16.1749	A	0.432373
226492_at	92.9005	P	0.000732422
226493_at	171.222	P	0.000732422
226494_at	13.0819	A	0.466064
226495_at	468.753	P	0.00415039
226496_at	396.334	P	0.000244141
226497_s_at	146.708	P	0.000244141
226498_at	155.322	P	0.00195313
226499_at	7.56475	A	0.398926
226500_at	34.3215	P	0.0461426
226501_at	53.0595	P	0.000244141
226502_at	114.227	P	0.000732422
226503_at	192.699	P	0.000244141
226504_at	25.3078	A	0.129639
226505_x_at	567.967	P	0.000244141
226506_at	69.9041	P	0.00415039
226507_at	208.312	P	0.000244141
226508_at	469.484	P	0.000244141
226509_at	86.411	P	0.0239258
226510_at	372.657	P	0.000244141
226511_at	70.9462	P	0.00415039
226512_at	28.9827	P	0.0107422
226513_at	217.217	P	0.000244141
226514_at	2.48952	A	0.888428
226515_at	336.285	P	0.000244141
226516_at	1854.03	P	0.000244141
226517_at	269.676	P	0.000732422
226518_at	301.816	P	0.000244141
226519_s_at	76.5359	P	0.000732422
226520_at	228.065	P	0.000244141
226521_s_at	69.6151	P	0.0012207
226522_at	15.0551	A	0.303711
226523_at	36.4809	A	0.067627
226524_at	378.67	P	0.000732422
226525_at	193.421	P	0.000244141
226526_s_at	1.37897	A	0.904785
226527_at	119.65	P	0.00415039
226528_at	250.433	P	0.000244141
226529_at	559.732	P	0.000244141
226530_at	5.67271	A	0.696289
226531_at	206.231	P	0.0141602
226532_at	290.314	P	0.000732422
226533_at	4.03955	A	0.567627
226534_at	145.952	P	0.000732422
226535_at	8.457	A	0.246094
226536_at	367.012	P	0.000244141
226537_at	225.295	P	0.000244141
226538_at	77.9609	P	0.000244141
226539_s_at	54.111	P	0.0185547
226540_at	26.5623	A	0.5
226541_at	429.271	P	0.000732422
226542_at	141.614	P	0.00292969
226543_at	146.512	P	0.00195313
226544_x_at	425.451	P	0.000244141
226545_at	562.737	P	0.000244141
226546_at	288.626	P	0.000732422
226547_at	218.771	P	0.000244141
226548_at	4.11442	A	0.5
226549_at	3.47527	A	0.633789
226550_at	65.9445	P	0.00292969
226551_at	127.816	P	0.000732422
226552_at	27.8574	A	0.334473
226553_at	9.52822	A	0.665527
226554_at	172.152	P	0.00585938
226555_at	113.543	P	0.0141602
226556_at	496.927	P	0.000244141
226557_at	256.912	P	0.000244141
226558_at	497.612	P	0.000244141
226559_at	36.8718	A	0.149658
226560_at	16.0027	A	0.067627
226561_at	72.2135	P	0.000732422
226562_at	113.302	P	0.000244141
226563_at	151.687	P	0.000244141
226564_at	59.6616	P	0.0375977
226565_at	462.298	P	0.000732422
226566_at	117.227	P	0.00415039
226567_at	188.322	P	0.000244141
226568_at	602.292	P	0.000244141
226569_s_at	130.808	P	0.0012207
226570_at	43.8755	P	0.00195313
226571_s_at	175.416	P	0.0012207
226572_at	86.7255	P	0.000732422
226573_at	6.83249	A	0.5
226574_at	0.679313	A	0.780518
226575_at	113.942	P	0.000732422
226576_at	21.4836	P	0.0141602
226577_at	62.3328	A	0.067627
226578_s_at	55.1692	A	0.219482
226579_at	284.418	P	0.00585938
226580_at	225.497	P	0.0012207
226581_at	260.7	P	0.000244141
226582_at	207.068	P	0.00195313
226583_at	104.649	P	0.00805664
226584_s_at	68.9709	P	0.0461426
226585_at	82.1286	P	0.0302734
226586_at	63.702	A	0.0952148
226587_at	109.848	P	0.00415039
226588_at	250.76	P	0.00195313
226589_at	232.818	P	0.000732422
226590_at	85.8771	P	0.0012207
226591_at	46.0502	P	0.00585938
226592_at	119.006	P	0.00195313
226594_at	121.939	P	0.0012207
226595_at	69.1552	A	0.171387
226596_x_at	328.379	P	0.000244141
226597_at	43.8954	A	0.0805664
226598_s_at	4.09576	A	0.753906
226599_at	116.431	P	0.000244141
226600_at	291.446	P	0.000244141
226601_at	367.322	P	0.000244141
226602_s_at	34.6027	P	0.0012207
226603_at	56.3134	P	0.00415039
226604_at	208.203	P	0.000244141
226605_at	144.643	P	0.0107422
226606_s_at	331.624	P	0.000244141
226607_at	274.663	P	0.00415039
226608_at	95.8417	P	0.00195313
226609_at	96.0448	P	0.0302734
226610_at	2.104	A	0.870361
226611_s_at	18.7443	A	0.129639
226612_at	1.25582	A	0.567627
226613_at	24.7044	A	0.129639
226614_s_at	97.9981	P	0.00195313
226615_at	52.4327	P	0.000732422
226616_s_at	1135.19	P	0.000732422
226617_at	553.264	P	0.000244141
226618_at	0.655744	A	0.919434
226619_at	109.774	P	0.00195313
226620_x_at	253.641	P	0.00195313
226621_at	216.382	P	0.0107422
226622_at	3.18417	A	0.696289
226623_at	19.371	P	0.000732422
226624_at	47.0827	A	0.067627
226625_at	455.033	P	0.000244141
226626_at	346.079	P	0.0012207
226627_at	7.71643	A	0.633789
226628_at	231.561	P	0.000244141
226629_at	20.8868	M	0.0561523
226630_at	196.571	P	0.000244141
226631_at	139.754	P	0.000732422
226632_at	4.17882	A	0.80542
226633_at	1015.11	P	0.000244141
226634_at	30.154	P	0.0239258
226635_at	317.826	P	0.000244141
226636_at	129.466	P	0.00195313
226637_at	17.7478	A	0.366211
226638_at	90.3057	P	0.0375977
226639_at	168.781	P	0.00585938
226640_at	113.632	P	0.00195313
226641_at	150.001	P	0.000244141
226642_s_at	770.478	P	0.000244141
226643_s_at	69.7988	P	0.0375977
226644_at	54.963	P	0.0239258
226645_at	1.94735	A	0.80542
226646_at	3.61732	A	0.665527
226647_at	17.6277	A	0.27417
226648_at	164.685	P	0.000244141
226649_at	22.9989	M	0.0561523
226650_at	391.054	P	0.000244141
226651_at	139.714	P	0.000244141
226652_at	85.341	P	0.00415039
226653_at	13.6234	A	0.111572
226654_at	2.68864	A	0.870361
226655_at	4.8052	A	0.5
226656_at	157.807	P	0.000244141
226657_at	39.9866	P	0.0302734
226658_at	10.028	A	0.533936
226659_at	28.3388	A	0.111572
226660_at	228.08	P	0.000244141
226661_at	313.436	P	0.000244141
226662_at	72.2115	P	0.0012207
226663_at	251.785	P	0.000244141
226664_at	413.092	P	0.000244141
226665_at	44.0216	P	0.000244141
226666_at	133.622	P	0.000244141
226667_x_at	6.38434	A	0.246094
226668_at	429.25	P	0.000244141
226669_at	130.056	P	0.000244141
226670_s_at	349.428	P	0.00195313
226671_at	189.039	P	0.000244141
226672_s_at	31.723	A	0.0952148
226673_at	4.83271	A	0.633789
226674_at	110.148	P	0.00585938
226675_s_at	381.202	P	0.000244141
226676_at	43.9136	P	0.0141602
226677_at	74.239	P	0.000732422
226678_at	6.45581	A	0.828613
226679_at	173.988	P	0.000732422
226680_at	47.5947	P	0.0107422
226681_at	11.9693	A	0.334473
226682_at	7.09996	A	0.72583
226683_at	880.422	P	0.000244141
226684_at	165.006	P	0.000244141
226685_at	439.356	P	0.000244141
226686_at	328.636	P	0.000244141
226687_at	46.276	P	0.00415039
226688_at	69.3092	P	0.000244141
226689_at	326.813	P	0.000732422
226690_at	29.1036	P	0.0461426
226691_at	292.555	P	0.0012207
226692_at	53.7751	P	0.00292969
226693_at	98.2273	P	0.00805664
226694_at	1183.65	P	0.000244141
226695_at	1.40923	A	0.850342
226696_at	251.409	P	0.000244141
226697_at	241.089	P	0.000244141
226698_at	60.5773	A	0.19458
226699_at	12.9489	A	0.432373
226700_at	27.9133	A	0.303711
226701_at	15.1407	P	0.0302734
226702_at	22.2926	A	0.067627
226703_at	92.4925	P	0.0107422
226704_at	68.9334	P	0.00805664
226705_at	67.7731	P	0.00585938
226706_at	37.0717	P	0.00805664
226707_at	394.754	P	0.00195313
226708_at	1.07427	A	0.989258
226709_at	1.22953	A	0.888428
226710_at	196.57	P	0.000244141
226711_at	786.847	P	0.000244141
226712_at	144.527	P	0.000244141
226713_at	133.707	P	0.000244141
226714_at	61.4544	A	0.149658
226715_at	255.263	P	0.000244141
226716_at	38.4016	A	0.149658
226717_at	44.9806	P	0.000244141
226718_at	15.6277	A	0.149658
226719_at	66.7701	A	0.129639
226720_at	103.33	P	0.0012207
226721_at	137.885	P	0.000732422
226722_at	102.244	P	0.0107422
226723_at	194.988	P	0.000244141
226724_s_at	9.38728	A	0.466064
226725_at	218.367	P	0.000732422
226726_at	223.441	P	0.0012207
226727_at	463.701	P	0.000732422
226728_at	131.237	P	0.000732422
226729_at	54.9984	P	0.00415039
226730_s_at	88.4344	P	0.00415039
226731_at	32.6866	P	0.0302734
226732_at	322.201	P	0.000244141
226733_at	89.4579	P	0.00292969
226734_at	141.893	P	0.0012207
226735_at	75.749	P	0.0239258
226736_at	132.091	P	0.000732422
226737_at	37.7146	A	0.27417
226738_at	235.155	P	0.000244141
226739_at	234.387	P	0.0012207
226740_x_at	1601.99	P	0.000244141
226741_at	108.934	P	0.0141602
226742_at	312.783	P	0.000244141
226743_at	13.8293	A	0.334473
226744_at	607.255	P	0.000244141
226745_at	60.4676	P	0.00195313
226746_s_at	30.9804	A	0.149658
226747_at	40.328	P	0.0185547
226748_at	769.679	P	0.000732422
226749_at	470.695	P	0.000244141
226750_at	74.1755	P	0.000244141
226751_at	535.72	P	0.000244141
226752_at	216.512	P	0.000732422
226753_at	126.268	P	0.000244141
226754_at	51.0152	A	0.0952148
226755_at	4.75332	A	0.5
226756_at	277.371	P	0.000732422
226757_at	31.1652	A	0.0952148
226758_at	543.943	P	0.000244141
226759_at	56.4141	M	0.0561523
226760_at	2085.97	P	0.000244141
226761_at	48.4979	P	0.00292969
226762_at	235.058	P	0.000244141
226763_at	342.319	P	0.000244141
226764_at	24.5031	P	0.0012207
226765_at	46.3082	P	0.00292969
226766_at	1.5505	A	0.932373
226767_s_at	171.723	P	0.0012207
226768_at	35.1689	A	0.219482
226769_at	12.0302	A	0.334473
226770_at	29.7591	P	0.0375977
226771_at	310.545	P	0.000244141
226772_s_at	1.8437	A	0.665527
226773_at	795.383	P	0.000244141
226774_at	117.759	P	0.00195313
226775_at	186.208	P	0.000244141
226776_at	14.93	P	0.00415039
226777_at	23.769	A	0.067627
226778_at	5.21397	A	0.45752
226779_at	185.563	P	0.000244141
226780_s_at	624.054	P	0.00415039
226781_at	372.793	P	0.000244141
226782_at	246.865	P	0.000732422
226783_at	43.7027	P	0.0302734
226784_at	354.151	P	0.000732422
226785_at	10.1178	P	0.0107422
226786_at	163.492	P	0.0107422
226787_at	96.0039	P	0.000244141
226788_at	1.75992	A	0.989258
226789_at	103.647	P	0.000244141
226790_at	405.569	P	0.000244141
226791_at	63.0548	A	0.149658
226792_s_at	34.2372	A	0.567627
226793_at	129.635	P	0.0239258
226794_at	119.315	P	0.0012207
226795_at	287.695	P	0.000732422
226796_at	60.6381	P	0.00805664
226797_at	109.861	P	0.000244141
226798_at	79.5856	P	0.0239258
226799_at	7.10567	A	0.72583
226800_at	145.149	P	0.000244141
226801_s_at	1340.92	P	0.000244141
226802_s_at	120.251	P	0.000244141
226803_at	3.33392	A	0.633789
226804_at	1.15199	A	0.850342
226805_at	406.391	P	0.000244141
226806_s_at	51.1832	P	0.00292969
226807_at	97.5208	A	0.0805664
226808_at	18.0307	A	0.27417
226809_at	53.325	P	0.0107422
226810_at	64.716	P	0.000244141
226811_at	20.1022	P	0.00292969
226812_at	8.4401	A	0.466064
226813_at	166.69	P	0.000244141
226814_at	17.0521	A	0.334473
226815_at	126.159	P	0.00585938
226816_s_at	378.344	P	0.000244141
226817_at	3.19719	A	0.592773
226818_at	6.98224	A	0.129639
226819_at	46.7733	P	0.00585938
226820_at	354.178	P	0.000244141
226821_at	195.77	P	0.000244141
226822_at	25.2714	A	0.303711
226823_at	386.652	P	0.000244141
226824_at	29.0838	A	0.171387
226825_s_at	1593.5	P	0.000244141
226826_at	229.918	P	0.000732422
226827_at	2.41682	A	0.953857
226828_s_at	3.98274	A	0.303711
226829_at	20.3801	M	0.0561523
226830_x_at	13.5208	P	0.0107422
226831_at	309.334	P	0.000244141
226832_at	331.06	P	0.000732422
226833_at	196.865	P	0.000244141
226834_at	136.226	P	0.000244141
226835_s_at	4211.4	P	0.000244141
226836_at	33.7653	P	0.00415039
226837_at	739.656	P	0.000244141
226838_at	274.726	P	0.000732422
226839_at	156.729	P	0.00292969
226840_at	107.418	P	0.0461426
226841_at	3.7894	A	0.633789
226842_at	108.394	P	0.0239258
226843_s_at	93.8931	P	0.0012207
226844_at	26.1515	P	0.0375977
226845_s_at	1988.52	P	0.000244141
226846_at	5.93577	A	0.567627
226847_at	4.07398	A	0.633789
226848_at	117.883	P	0.00195313
226849_at	50.2909	P	0.000732422
226850_at	284.262	P	0.000244141
226851_at	934.099	P	0.000244141
226852_at	21.0618	A	0.171387
226853_at	118.392	P	0.00195313
226854_at	132.848	P	0.000732422
226855_at	223.187	P	0.00585938
226856_at	24.2504	A	0.19458
226857_at	37.0299	A	0.19458
226858_at	193.396	P	0.00415039
226859_at	148.874	P	0.000244141
226860_at	441.28	P	0.000244141
