^SAMPLE = GSM170978
!Sample_title = Melanoma cell line MM548
!Sample_geo_accession = GSM170978
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 22 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line MM548
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr Peter G. Parsons
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170978/suppl/GSM170978.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170978/suppl/GSM170978.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
223659_at	4.12131	A	0.72583
223660_at	22.229	A	0.111572
223661_at	214.551	P	0.000244141
223662_x_at	141.538	A	0.0805664
223663_at	45.7507	A	0.466064
223664_x_at	334.508	P	0.0012207
223665_at	29.8379	P	0.0375977
223666_at	79.4677	P	0.00415039
223667_at	23.3542	P	0.0239258
223668_at	6.43212	A	0.753906
223669_at	1.43533	A	0.850342
223670_s_at	1.88672	A	0.753906
223671_x_at	367.277	P	0.00805664
223672_at	13.8697	A	0.219482
223673_at	0.600129	A	0.828613
223674_s_at	95.3368	P	0.000244141
223675_s_at	177.061	P	0.000732422
223676_at	50.8614	M	0.0561523
223677_at	108.18	P	0.000244141
223678_s_at	1.26404	A	0.696289
223679_at	129.127	P	0.000244141
223680_at	40.1318	P	0.0302734
223681_s_at	10.1586	A	0.398926
223682_s_at	178.661	P	0.000244141
223683_at	2.13459	A	0.780518
223684_s_at	252.997	P	0.00195313
223685_s_at	8.70464	A	0.633789
223686_at	32.9581	P	0.0461426
223687_s_at	39.3089	P	0.0141602
223688_s_at	2.76136	A	0.828613
223689_at	4.56148	A	0.780518
223690_at	15.2165	A	0.19458
223691_at	9.44744	A	0.111572
223692_at	41.0006	P	0.0012207
223693_s_at	10.7837	A	0.303711
223694_at	61.2486	P	0.0302734
223695_s_at	26.6934	A	0.366211
223696_at	99.4321	P	0.0461426
223697_x_at	313.913	A	0.0952148
223698_at	16.2686	P	0.0141602
223699_at	26.536	A	0.0805664
223700_at	112.207	P	0.000244141
223701_s_at	309.862	P	0.000244141
223702_x_at	5.54435	A	0.696289
223703_at	188.126	P	0.000244141
223704_s_at	152.797	P	0.000244141
223705_s_at	828.04	P	0.000244141
223706_at	15.9725	A	0.601074
223707_at	38.5531	P	0.00805664
223708_at	4.82169	A	0.888428
223709_s_at	7.03721	A	0.432373
223710_at	1.71831	A	0.850342
223711_s_at	241.741	P	0.000732422
223712_at	42.1517	P	0.00195313
223713_at	33.8525	A	0.0952148
223714_at	37.3414	P	0.00195313
223715_at	3.74998	A	0.850342
223716_s_at	1018.25	P	0.000244141
223717_s_at	2.21981	A	0.665527
223718_at	17.6101	A	0.633789
223719_s_at	7.85994	A	0.633789
223720_at	1.89965	A	0.828613
223721_s_at	360.999	P	0.000244141
223722_at	102.777	P	0.000244141
223723_at	774.854	P	0.0012207
223724_s_at	176.001	P	0.0185547
223725_at	16.1288	A	0.129639
223726_at	3.63054	A	0.80542
223727_at	18.8852	P	0.0141602
223728_at	120.427	P	0.00195313
223729_at	39.634	P	0.000244141
223730_at	4.40103	A	0.5
223731_at	16.349	A	0.398926
223732_at	1.30161	A	0.850342
223733_s_at	14.7663	A	0.398926
223734_at	2.10229	A	0.780518
223735_at	90.4368	P	0.000244141
223736_at	35.9318	A	0.111572
223737_x_at	2.63695	A	0.633789
223738_s_at	241.359	P	0.00585938
223739_at	11.3526	A	0.219482
223740_at	14.5919	A	0.303711
223741_s_at	365.042	P	0.000244141
223742_at	156.386	P	0.00415039
223743_s_at	237.906	P	0.000244141
223744_s_at	57.4822	P	0.0375977
223745_at	3.92647	A	0.696289
223746_at	13.9535	P	0.0107422
223747_x_at	6.13831	A	0.5
223748_at	106.474	P	0.00585938
223749_at	2.13897	A	0.80542
223750_s_at	8.35406	A	0.27417
223751_x_at	20.6419	A	0.246094
223752_at	1.59015	A	0.932373
223753_s_at	2.34151	A	0.943848
223754_at	3.37809	A	0.828613
223755_at	22.3341	A	0.246094
223756_at	3.73571	A	0.533936
223757_at	4.24182	A	0.665527
223758_s_at	665.661	P	0.000732422
223759_s_at	51.6816	P	0.0012207
223760_s_at	39.6862	P	0.000244141
223761_at	1.82049	A	0.953857
223762_at	6.0142	A	0.432373
223763_at	26.5167	P	0.0141602
223764_x_at	20.5272	P	0.0141602
223765_s_at	220.42	P	0.000244141
223766_at	152.795	P	0.0185547
223767_at	7.85113	A	0.27417
223768_at	2.40805	A	0.953857
223769_x_at	144.781	P	0.0012207
223770_x_at	82.7088	A	0.0805664
223771_at	26.2547	P	0.0185547
223772_s_at	124.02	P	0.000244141
223773_s_at	104.195	P	0.000244141
223774_at	64.966	P	0.00585938
223775_at	0.804839	A	0.633789
223776_x_at	328.078	P	0.000244141
223777_at	39.9774	P	0.0461426
223778_at	15.0395	A	0.466064
223779_at	26.947	M	0.0561523
223780_s_at	79.594	P	0.0012207
223781_x_at	31.478	M	0.0561523
223782_s_at	16.4106	A	0.111572
223783_s_at	15.5352	A	0.171387
223784_at	30.0102	P	0.000244141
223785_at	196.344	P	0.000732422
223786_at	63.9663	M	0.0561523
223787_s_at	69.0406	P	0.00195313
223788_at	35.1952	A	0.129639
223789_s_at	220.992	P	0.000244141
223790_at	63.209	P	0.00195313
223791_at	13.7744	A	0.246094
223792_at	103.467	P	0.000244141
223793_at	13.7367	A	0.303711
223794_at	7.80297	A	0.72583
223795_at	466.998	P	0.0107422
223796_at	104.857	P	0.000244141
223797_at	28.6408	P	0.0107422
223798_at	32.3316	A	0.067627
223799_at	106.671	P	0.00195313
223800_s_at	13.2637	A	0.129639
223801_s_at	2.00025	A	0.969727
223802_s_at	84.9337	P	0.0239258
223803_s_at	160.777	P	0.000244141
223804_s_at	580.423	P	0.000244141
223805_at	148.468	P	0.000244141
223806_s_at	5.91751	A	0.696289
223807_at	5.90813	A	0.398926
223808_s_at	794.965	P	0.000244141
223809_at	9.27485	A	0.325928
223810_at	1.62051	A	0.850342
223811_s_at	140.595	P	0.000244141
223812_at	8.97009	A	0.171387
223813_at	3.17727	A	0.398926
223814_at	110.762	P	0.000732422
223815_at	21.9904	A	0.067627
223816_at	11.8258	A	0.067627
223817_at	1.91421	A	0.334473
223818_s_at	56.5119	A	0.0805664
223819_x_at	293.67	P	0.00195313
223820_at	21.7217	A	0.72583
223821_s_at	2.11022	A	0.633789
223822_at	17.2701	A	0.27417
223823_at	7.99833	P	0.0141602
223824_at	36.3983	P	0.000732422
223825_at	21.4649	P	0.0375977
223826_s_at	52.324	P	0.0107422
223827_at	304.387	P	0.000244141
223828_s_at	2.29766	A	0.953857
223829_at	3.79872	A	0.5
223830_s_at	19.4436	A	0.398926
223831_x_at	270.11	P	0.0185547
223832_s_at	21.0238	A	0.334473
223833_at	88.8619	P	0.00195313
223834_at	30.92	A	0.171387
223835_x_at	16.2638	P	0.0185547
223836_at	203.053	P	0.00415039
223837_at	56.5481	P	0.000732422
223838_at	9.85427	A	0.0952148
223839_s_at	361.262	P	0.000732422
223840_s_at	9.04549	A	0.19458
223841_s_at	6.48632	A	0.398926
223842_s_at	11.2486	A	0.303711
223843_at	5.08518	A	0.266602
223844_at	15.9409	A	0.533936
223845_at	43.5968	A	0.111572
223846_at	41.2881	M	0.0561523
223847_s_at	325.994	P	0.0012207
223848_at	16.0851	M	0.0561523
223849_s_at	69.1284	P	0.000732422
223850_at	19.0791	A	0.111572
223851_s_at	40.0973	P	0.0141602
223852_s_at	79.2582	A	0.067627
223853_at	54.2539	P	0.000732422
223854_at	151.376	P	0.000244141
223855_s_at	4.51515	A	0.72583
223856_at	23.3677	A	0.432373
223857_x_at	4093.48	P	0.000244141
223858_at	2.95194	A	0.80542
223859_at	1.23846	A	0.943848
223860_at	8.42727	A	0.366211
223861_at	12.8775	A	0.149658
223862_at	4.97717	A	0.567627
223863_at	0.768007	A	0.466064
223864_at	5.59666	A	0.303711
223865_at	32.7237	A	0.19458
223866_at	1.92534	A	0.828613
223867_at	3.93195	A	0.696289
223868_s_at	65.0297	P	0.00195313
223869_at	6.85494	A	0.432373
223870_at	3.75909	A	0.533936
223871_x_at	49.077	P	0.0141602
223872_at	1.25568	A	0.932373
223873_s_at	5.52902	A	0.567627
223874_at	11.5738	A	0.149658
223875_s_at	2.6062	A	0.567627
223876_at	8.78021	A	0.219482
223877_at	2.52784	A	0.696289
223878_at	1.23433	A	0.780518
223879_s_at	183.458	P	0.00195313
223880_x_at	7038.23	P	0.000244141
223881_at	39.4441	P	0.0461426
223882_at	81.8585	P	0.000244141
223883_s_at	1.25356	A	0.932373
223884_at	24.2254	A	0.171387
223885_at	2.67738	A	0.665527
223886_s_at	472.775	P	0.000244141
223887_at	2.7524	A	0.753906
223888_s_at	274.862	P	0.00415039
223889_at	1.46839	A	0.80542
223890_at	11.5226	A	0.219482
223891_at	2.11027	A	0.904785
223892_s_at	3457.74	P	0.000244141
223893_at	1.85391	A	0.850342
223894_s_at	109.692	P	0.0012207
223895_s_at	14.4539	A	0.111572
223896_at	12.9572	A	0.303711
223897_at	13.3139	A	0.398926
223898_at	36.601	P	0.00195313
223899_at	2.47552	A	0.953857
223900_s_at	12.0914	A	0.432373
223901_at	22.3544	A	0.366211
223902_at	2.82154	A	0.780518
223903_at	28.3407	A	0.219482
223904_at	21.5263	A	0.111572
223905_at	3.23959	A	0.828613
223906_s_at	1.68148	A	0.828613
223907_s_at	234.681	P	0.000244141
223908_at	254.193	P	0.000244141
223909_s_at	320.747	P	0.000244141
223910_at	42.3988	A	0.219482
223911_at	7.18454	A	0.601074
223912_s_at	429.593	P	0.000244141
223913_s_at	1.80721	A	0.753906
223915_at	37.4798	A	0.067627
223916_s_at	39.9237	P	0.00195313
223917_s_at	283.937	P	0.00805664
223918_at	1.11556	A	0.601074
223919_at	2.00312	A	0.27417
223920_s_at	2.16008	A	0.780518
223921_s_at	104.35	P	0.00805664
223922_x_at	5.30676	A	0.567627
223923_at	6.23874	A	0.466064
223924_at	2.36503	A	0.601074
223925_s_at	85.366	P	0.000244141
223926_at	0.636986	A	0.780518
223927_at	14.7166	A	0.27417
223928_s_at	10.5107	A	0.27417
223929_s_at	5.82729	A	0.72583
223930_at	14.802	P	0.00292969
223931_s_at	200.801	P	0.00292969
223932_at	1.39337	A	0.780518
223933_at	10.3254	A	0.129639
223934_at	18.1497	P	0.0239258
223935_at	6.40902	A	0.601074
223936_s_at	16.3234	A	0.0952148
223937_at	8.75028	A	0.398926
223938_at	4.38094	A	0.5
223939_at	11.7054	A	0.246094
223940_x_at	5756.21	P	0.000244141
223941_at	14.3769	A	0.334473
223942_x_at	28.9033	A	0.19458
223943_s_at	22.6592	P	0.0100098
223944_at	22.2351	A	0.466064
223945_x_at	287.127	P	0.000244141
223946_at	13.5813	A	0.129639
223947_s_at	138.53	P	0.00805664
223948_s_at	2.31886	A	0.888428
223949_at	7.18986	A	0.398926
223950_s_at	142.604	P	0.000732422
223951_at	9.87325	A	0.366211
223952_x_at	24.1738	A	0.19458
223953_s_at	15.0929	A	0.246094
223954_x_at	336.557	P	0.00292969
223955_at	6.59636	A	0.466064
223956_at	5.24574	A	0.753906
223957_at	3.45271	A	0.828613
223958_s_at	34.5122	P	0.000244141
223959_at	27.7136	P	0.0461426
223960_s_at	98.0844	P	0.00195313
223961_s_at	37.7394	A	0.366211
223962_at	0.741606	A	0.432373
223963_s_at	24.0888	P	0.0302734
223964_x_at	206.76	P	0.000244141
223965_at	6.21548	A	0.0805664
223966_at	4.06647	A	0.303711
223967_at	1.95008	A	0.665527
223968_at	1.97203	A	0.80542
223969_s_at	2.59358	A	0.850342
223970_at	1.98884	A	0.932373
223971_at	10.3738	A	0.533936
223973_at	2.91011	A	0.828613
223974_at	62.1377	A	0.0805664
223975_at	199.924	P	0.00415039
223976_at	92.3432	P	0.00292969
223977_s_at	3.88589	A	0.27417
223978_s_at	1391.21	P	0.000244141
223979_x_at	3.9145	A	0.72583
223980_s_at	7.04775	A	0.366211
223981_at	24.6118	A	0.0952148
223982_s_at	584.132	P	0.000244141
223983_s_at	770.438	P	0.000244141
223984_s_at	355.084	P	0.000244141
223985_at	8.50873	A	0.533936
223986_x_at	64.471	M	0.0561523
223987_at	2.65645	A	0.601074
223988_x_at	308.568	P	0.000732422
223989_s_at	431.986	P	0.00805664
223990_at	4.50234	A	0.533936
223991_s_at	1083.72	P	0.000244141
223992_x_at	9.23668	A	0.665527
223993_s_at	3605.8	P	0.000244141
223994_s_at	55.605	A	0.0952148
223995_at	24.696	P	0.00585938
223996_s_at	963.724	P	0.000244141
223997_at	60.1699	P	0.0107422
223998_at	8.49362	A	0.334473
223999_at	13.0898	A	0.303711
224000_at	2.8971	A	0.80542
224001_at	30.5026	A	0.246094
224002_s_at	598.23	P	0.000244141
224003_at	18.0002	A	0.219482
224004_at	12.4118	A	0.19458
224005_at	64.8972	A	0.067627
224006_at	7.31297	A	0.533936
224007_at	12.6317	A	0.366211
224008_s_at	3.244	A	0.780518
224009_x_at	27.9626	A	0.171387
224010_at	26.1454	A	0.303711
224011_at	4.58562	A	0.633789
224012_at	2.75677	A	0.633789
224013_s_at	5.66636	A	0.219482
224014_at	6.66496	A	0.466064
224015_s_at	140.662	P	0.00415039
224016_at	16.5841	A	0.334473
224017_at	5.45445	A	0.466064
224018_s_at	86.9556	A	0.111572
224019_at	19.4293	A	0.219482
224020_at	1.04087	A	0.665527
224021_at	5.98673	A	0.5
224022_x_at	10.4277	A	0.067627
224023_s_at	88.7122	P	0.00805664
224024_at	3.7113	A	0.601074
224025_s_at	59.795	P	0.0107422
224026_at	12.7239	A	0.0952148
224027_at	64.4501	P	0.000244141
224028_at	1.97529	A	0.780518
224029_x_at	10.7969	P	0.0239258
224030_s_at	20.6087	M	0.0561523
224031_at	2.8562	A	0.665527
224032_x_at	1.36771	A	0.919434
224033_at	1.12235	A	0.870361
224034_at	4.24169	A	0.398926
224035_s_at	296.144	P	0.000732422
224036_s_at	77.0973	P	0.000244141
224037_at	38.9323	P	0.00292969
224038_at	6.43204	A	0.601074
224039_at	2.053	A	0.969727
224040_at	23.1081	P	0.0461426
224041_at	6.17857	A	0.696289
224042_at	6.86692	A	0.398926
224043_s_at	4.30351	A	0.633789
224044_at	10.3065	M	0.0561523
224045_x_at	1.89323	A	0.696289
224046_s_at	45.403	P	0.0239258
224047_at	25.3655	P	0.0185547
224048_at	10.5652	A	0.111572
224049_at	23.3841	A	0.067627
224050_s_at	17.3068	P	0.0185547
224051_at	19.064	A	0.0952148
224052_at	6.05859	A	0.366211
224053_s_at	29.4852	M	0.0561523
224054_at	13.7846	A	0.366211
224055_x_at	12.1714	A	0.601074
224056_at	10.5487	A	0.111572
224057_s_at	361.416	P	0.00292969
224058_s_at	23.4228	P	0.00292969
224059_s_at	36.1291	A	0.466064
224060_s_at	129.576	P	0.000244141
224061_at	3.59726	A	0.665527
224062_x_at	25.9032	A	0.0805664
224063_at	13.3766	A	0.0805664
224064_s_at	162.459	P	0.00585938
224065_at	32.0754	A	0.466064
224066_s_at	5.74645	A	0.601074
224067_at	13.6345	M	0.0541992
224068_x_at	374.991	P	0.000244141
224069_x_at	9.95996	A	0.466064
224070_at	32.1465	A	0.19458
224071_at	7.46526	A	0.366211
224072_s_at	1.58823	A	0.72583
224073_at	4.50116	A	0.633789
224074_at	10.2664	A	0.19458
224075_s_at	1.99111	A	0.5
224076_s_at	124.578	P	0.000244141
224077_at	1.63014	A	0.870361
224078_at	397.942	P	0.0012207
224079_at	33.1715	A	0.19458
224080_at	1.25474	A	0.696289
224081_at	0.190633	A	0.969727
224082_at	10.0306	A	0.466064
224083_s_at	1.29443	A	0.72583
224084_at	5.69547	A	0.334473
224085_at	4.12396	A	0.129639
224086_at	6.25502	A	0.850342
224087_at	5.9295	A	0.601074
224088_at	17.7841	A	0.219482
224089_at	3.16549	A	0.753906
224090_s_at	283.991	P	0.000732422
224091_at	15.0793	A	0.219482
224092_at	7.05853	A	0.780518
224093_at	4.24243	A	0.828613
224094_at	11.3493	A	0.366211
224095_at	0.477256	A	0.870361
224096_at	23.2102	P	0.0375977
224097_s_at	164.179	P	0.00195313
224098_at	5.55392	A	0.559082
224099_at	10.433	P	0.0141602
224100_s_at	1.31493	A	0.334473
224101_x_at	1.10601	A	0.633789
224102_at	0.953405	A	0.696289
224103_at	5.71503	A	0.246094
224104_at	2.32651	A	0.753906
224105_x_at	32.0163	P	0.0375977
224106_at	26.5605	P	0.0302734
224107_at	13.5451	A	0.0952148
224108_at	9.40747	A	0.466064
224109_at	13.9281	A	0.0805664
224110_at	0.626729	A	0.828613
224111_x_at	8.35277	A	0.919434
224112_at	2.66501	A	0.601074
224113_at	11.0385	A	0.665527
224114_at	1.19895	A	0.432373
224115_at	1.77437	A	0.72583
224116_at	2.09148	A	0.80542
224117_at	12.0995	A	0.366211
224118_at	2.09091	A	0.919434
224119_at	1.54801	A	0.919434
224120_at	0.953764	A	0.962402
224121_x_at	7.12768	A	0.533936
224122_at	10.6587	A	0.753906
224123_at	12.6237	P	0.0461426
224124_at	9.80533	A	0.067627
224125_at	20.1149	A	0.567627
224126_at	0.989935	A	0.828613
224127_at	4.8443	A	0.246094
224128_at	26.0373	A	0.366211
224129_s_at	1265.82	P	0.000244141
224130_s_at	1041.52	P	0.000244141
224131_at	18.1415	A	0.27417
224132_at	41.3536	A	0.067627
224133_at	21.0992	A	0.19458
224134_at	9.6181	A	0.466064
224135_at	21.7284	P	0.0302734
224136_at	2.55118	A	0.780518
224137_at	18.6347	A	0.129639
224138_at	18.1694	A	0.366211
224139_at	3.00641	A	0.533936
224140_at	13.4689	A	0.0805664
224141_at	22.7951	A	0.19458
224142_s_at	2.3196	A	0.828613
224143_at	7.23085	A	0.432373
224144_at	1.92129	A	0.780518
224145_s_at	13.8995	A	0.334473
224146_s_at	0.5059	A	0.780518
224147_at	13.5734	A	0.19458
224148_at	20.1421	P	0.0185547
224149_x_at	208.206	P	0.000244141
224150_s_at	122.609	P	0.000244141
224151_s_at	289.499	P	0.000244141
224152_s_at	74.6556	P	0.00292969
224153_s_at	8.52079	A	0.72583
224154_at	6.97346	A	0.27417
224156_x_at	18.3818	A	0.567627
224157_at	4.62508	A	0.870361
224158_s_at	25.9281	A	0.219482
224159_x_at	125.514	P	0.000244141
224160_s_at	326.104	P	0.000244141
224162_s_at	89.9288	P	0.00415039
224163_s_at	47.2553	M	0.0561523
224164_at	51.829	P	0.000244141
224165_s_at	2.95262	A	0.696289
224166_at	14.0245	A	0.246094
224167_at	3.4275	A	0.567627
224168_at	1.36773	A	0.72583
224169_at	0.99255	A	0.929688
224170_s_at	24.5521	A	0.149658
224171_at	19.4113	A	0.0952148
224172_at	13.2291	M	0.0561523
224173_s_at	500.321	P	0.000244141
224174_at	2.82155	A	0.780518
224175_s_at	60.6302	P	0.0012207
224176_s_at	14.3503	A	0.601074
224177_s_at	445.281	P	0.000244141
224178_s_at	33.073	P	0.00195313
224179_s_at	18.7227	A	0.334473
224180_x_at	90.0933	P	0.00195313
224181_at	17.3312	A	0.129639
224182_x_at	40.0398	P	0.0461426
224183_at	10.1644	A	0.398926
224184_s_at	5.77116	A	0.888428
224185_at	19.2548	M	0.0561523
224186_s_at	174.945	P	0.000732422
224187_x_at	10075.2	P	0.000244141
224188_s_at	91.3004	P	0.00195313
224189_x_at	1.54952	A	0.870361
224190_x_at	59.6592	A	0.111572
224191_x_at	346.695	P	0.000244141
224192_at	1.69496	A	0.828613
224193_s_at	7.88299	A	0.303711
224194_at	29.8021	A	0.246094
224195_at	15.6264	A	0.171387
224196_x_at	379.562	P	0.00805664
224197_s_at	26.3029	P	0.000732422
224198_at	7.49323	A	0.5
224199_at	18.6075	P	0.0239258
224200_s_at	130.198	P	0.00415039
224201_s_at	77.1301	P	0.00292969
224202_at	27.3579	P	0.000244141
224203_at	31.2923	P	0.0107422
224204_x_at	1.58687	A	0.888428
224206_x_at	231.485	P	0.000244141
224207_x_at	13.1932	A	0.567627
224208_at	10.1356	A	0.466064
224209_s_at	9.72986	A	0.219482
224210_s_at	104.805	P	0.00415039
224211_at	1.01657	A	0.696289
224212_s_at	145.603	P	0.0012207
224213_at	6.30513	A	0.567627
224214_at	12.674	A	0.601074
224215_s_at	6.4871	A	0.466064
224216_at	8.74977	A	0.357666
224217_s_at	226.414	P	0.000244141
224218_s_at	81.0039	P	0.00292969
224219_s_at	4.95728	A	0.366211
224220_x_at	7.47607	A	0.780518
224221_s_at	8.96335	A	0.0952148
224223_s_at	10.6819	A	0.149658
224224_s_at	9.31142	P	0.0185547
224225_s_at	0.908229	A	0.981445
224226_at	1.41441	A	0.601074
224227_s_at	22.7246	P	0.0239258
224228_s_at	2.25616	A	0.888428
224229_s_at	115.34	P	0.000244141
224230_at	0.662638	A	0.919434
224231_at	2.87247	A	0.850342
224232_s_at	484.469	P	0.0012207
224233_s_at	233.276	P	0.000732422
224234_at	2.73256	A	0.780518
224235_at	0.749138	A	0.77417
224236_s_at	12.3657	A	0.334473
224237_at	5.9521	A	0.246094
224238_at	3.76852	A	0.533936
224239_at	25.7282	A	0.129639
224240_s_at	114.146	P	0.000244141
224241_s_at	18.8916	A	0.129639
224242_at	0.704406	A	0.989258
224243_at	16.7219	A	0.466064
224244_s_at	7.90215	A	0.567627
224245_at	2.57828	A	0.665527
224246_at	3.23262	A	0.80542
224247_s_at	1306.44	P	0.000244141
224248_x_at	270.879	P	0.00292969
224249_at	11.9005	A	0.303711
224250_s_at	661.643	P	0.000244141
224251_at	13.1819	A	0.533936
224252_s_at	480.317	P	0.000244141
224253_at	11.1049	A	0.27417
224254_x_at	44.5813	A	0.067627
224256_at	1.5774	A	0.80542
224257_s_at	1.64896	A	0.601074
224258_at	7.07881	A	0.533936
224259_at	1.39808	A	0.665527
224260_at	7.11319	A	0.491699
224261_at	64.7953	P	0.0302734
224262_at	21.0913	A	0.129639
224263_x_at	1.85746	A	0.932373
224264_x_at	1.82681	A	0.998047
224265_s_at	4.9293	A	0.633789
224267_x_at	2.7035	A	0.953857
224268_x_at	1.41788	A	0.953857
224269_at	1.62967	A	0.870361
224270_at	17.4229	A	0.171387
224271_x_at	47.566	M	0.0561523
224272_at	7.87209	A	0.303711
224273_at	4.00006	A	0.696289
224274_at	3.95701	A	0.633789
224275_at	0.452941	A	0.975342
224276_at	24.0154	P	0.00292969
224277_at	0.774529	A	0.962402
224278_at	6.91074	A	0.567627
224279_s_at	63.7199	P	0.000732422
224280_s_at	372.914	P	0.00195313
224281_s_at	1711.5	P	0.000244141
224282_s_at	42.193	A	0.27417
224283_x_at	4.12134	A	0.753906
224284_x_at	231.131	P	0.0141602
224285_at	4.47993	A	0.398926
224286_at	37.661	A	0.0952148
224287_at	2.72288	A	0.665527
224288_x_at	122.125	P	0.0239258
224289_s_at	6.86897	A	0.171387
224290_at	2.0207	A	0.696289
224291_at	20.5202	A	0.5
224292_at	4.49543	A	0.870361
224293_at	11.4003	A	0.633789
224294_at	8.15926	A	0.533936
224295_at	13.6322	A	0.334473
224296_x_at	2.37954	A	0.780518
224297_s_at	47.5117	A	0.171387
224298_s_at	459.288	P	0.000244141
224299_x_at	21.3757	A	0.219482
224300_x_at	4.77585	A	0.72583
224301_x_at	503.387	P	0.000244141
224302_s_at	1014.02	P	0.000244141
224303_x_at	69.4867	P	0.00195313
224304_x_at	89.2378	P	0.00292969
224305_s_at	19.2721	A	0.334473
224306_at	1.78495	A	0.953857
224307_x_at	10.2353	A	0.567627
224308_s_at	111.671	P	0.000244141
224309_s_at	1043.03	P	0.000244141
224310_s_at	1.90512	A	0.696289
224311_s_at	184.045	P	0.000244141
224312_x_at	218.434	P	0.00415039
224313_at	17.0147	A	0.466064
224314_s_at	273.273	P	0.000244141
224315_at	48.9874	P	0.000732422
224316_at	95.1461	P	0.00805664
224318_s_at	422.683	P	0.000244141
224319_s_at	215.883	P	0.000244141
224320_s_at	324.667	P	0.000244141
224321_at	27.3543	P	0.0302734
224322_at	8.76139	A	0.432373
