^SAMPLE = GSM162934
!Sample_title = Melanoma cell line COLOF
!Sample_geo_accession = GSM162934
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 15 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line COLOF
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = ATCC
!Sample_treatment_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162934/suppl/GSM162934.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM162nnn/GSM162934/suppl/GSM162934.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
212523_s_at	78.1258	P	0.000732422
212524_x_at	7.22123	A	0.80542
212525_s_at	171.206	P	0.000244141
212526_at	557.728	P	0.000244141
212527_at	545.229	P	0.000244141
212528_at	253.276	P	0.000732422
212529_at	440.891	P	0.000732422
212530_at	2033.27	P	0.000244141
212531_at	4.24015	A	0.72583
212532_s_at	792.665	P	0.000244141
212533_at	527.546	P	0.000244141
212534_at	162.259	P	0.00195313
212535_at	308.687	P	0.00415039
212536_at	125.823	P	0.000244141
212537_x_at	7696.6	P	0.000244141
212538_at	427.287	P	0.000244141
212539_at	737.661	P	0.000244141
212540_at	387.222	P	0.000244141
212541_at	288.909	P	0.00195313
212542_s_at	244.318	P	0.000244141
212543_at	1469.89	P	0.000244141
212544_at	532.217	P	0.000244141
212545_s_at	91.5113	A	0.067627
212546_s_at	532.785	P	0.000244141
212547_at	137.326	P	0.00415039
212548_s_at	499.328	P	0.00805664
212549_at	117.969	P	0.00805664
212550_at	84.2328	P	0.0141602
212551_at	11.0584	A	0.334473
212552_at	5561.82	P	0.000244141
212553_at	148.43	P	0.00805664
212554_at	3.81576	A	0.828613
212555_at	161.791	P	0.0239258
212556_at	405.386	P	0.00195313
212557_at	258.519	P	0.000244141
212558_at	62.4553	P	0.00292969
212559_at	131.329	P	0.0239258
212560_at	16.1882	A	0.0952148
212561_at	563.246	P	0.000732422
212562_s_at	6.47403	A	0.665527
212563_at	552.367	P	0.00195313
212564_at	111.952	P	0.0141602
212565_at	65.1852	P	0.0141602
212566_at	499.693	P	0.000244141
212567_s_at	104.77	P	0.0375977
212568_s_at	673.009	P	0.000244141
212569_at	425.201	P	0.000732422
212570_at	223.3	P	0.000732422
212571_at	295.462	P	0.000244141
212572_at	235.858	P	0.000244141
212573_at	629.38	P	0.000244141
212574_x_at	228.07	P	0.00415039
212575_at	66.6877	A	0.432373
212576_at	131.166	P	0.00415039
212577_at	451.057	P	0.000244141
212578_x_at	7152.63	P	0.000732422
212579_at	318.123	P	0.000244141
212580_at	11.7707	A	0.111572
212581_x_at	9729.24	P	0.000244141
212582_at	972.274	P	0.000244141
212583_at	43.8269	P	0.0107422
212584_at	549.989	P	0.000244141
212585_at	864.365	P	0.000244141
212586_at	922.224	P	0.000244141
212587_s_at	15.5739	A	0.0952148
212588_at	14.9912	A	0.246094
212589_at	915.239	P	0.000244141
212590_at	1589	P	0.000244141
212591_at	1004.93	P	0.000244141
212592_at	3.02516	A	0.633789
212593_s_at	344.525	P	0.0012207
212594_at	55.1358	P	0.000244141
212595_s_at	1008.96	P	0.000244141
212596_s_at	419.269	P	0.000244141
212597_s_at	454.162	P	0.000244141
212598_at	52.4473	A	0.19458
212599_at	314.261	P	0.000244141
212600_s_at	2379.1	P	0.000244141
212601_at	210.688	P	0.000244141
212602_at	183.55	P	0.00585938
212603_at	272.884	P	0.000244141
212604_at	372.087	P	0.000244141
212605_s_at	94.607	P	0.000244141
212606_at	125.894	P	0.0012207
212607_at	950.055	P	0.000244141
212608_s_at	139.96	P	0.0107422
212609_s_at	229.23	P	0.000732422
212610_at	2062.7	P	0.000732422
212611_at	10.0887	A	0.144531
212612_at	422.56	P	0.000244141
212613_at	192.516	P	0.0185547
212614_at	300.083	P	0.000244141
212615_at	217.423	P	0.000244141
212616_at	476.235	P	0.000244141
212617_at	73.0751	A	0.111572
212618_at	80.9496	A	0.171387
212619_at	145.954	P	0.000244141
212620_at	46.8684	A	0.111572
212621_at	411.557	P	0.0012207
212622_at	325.797	P	0.000244141
212623_at	563.053	P	0.000244141
212624_s_at	1274.58	P	0.000244141
212625_at	421.038	P	0.000244141
212626_x_at	3923.87	P	0.000244141
212627_s_at	668.893	P	0.0012207
212628_at	432.142	P	0.000244141
212629_s_at	285.951	P	0.00195313
212630_at	97.5448	P	0.000732422
212631_at	270.966	P	0.000244141
212632_at	217.929	P	0.000732422
212633_at	838.037	P	0.000244141
212634_at	650.432	P	0.000244141
212635_at	698.576	P	0.000244141
212636_at	341.522	P	0.000244141
212637_s_at	273.895	P	0.000244141
212638_s_at	976.303	P	0.000244141
212639_x_at	11771.4	P	0.000244141
212640_at	330.583	P	0.000244141
212641_at	107.569	P	0.000244141
212642_s_at	167.974	P	0.00585938
212643_at	2753.9	P	0.000244141
212644_s_at	645.164	P	0.000244141
212645_x_at	433.421	P	0.0141602
212646_at	239.58	P	0.00292969
212647_at	599.219	P	0.000244141
212648_at	428.242	P	0.000244141
212649_at	56.8999	P	0.00805664
212650_at	291.209	P	0.000244141
212651_at	51.5984	P	0.0012207
212652_s_at	170.511	P	0.0012207
212653_s_at	1719.88	P	0.000244141
212654_at	5.36631	A	0.665527
212655_at	167.56	P	0.000244141
212656_at	375.026	P	0.000732422
212657_s_at	6.08313	A	0.533936
212658_at	390.085	P	0.000732422
212659_s_at	18.5701	A	0.334473
212660_at	230.364	P	0.000244141
212661_x_at	12597.5	P	0.000244141
212662_at	104.318	P	0.00585938
212663_at	415.375	P	0.0375977
212664_at	2.2682	A	0.753906
212665_at	1210.42	P	0.000732422
212666_at	226.658	P	0.000244141
212667_at	312.77	P	0.000244141
212668_at	54.2575	P	0.0461426
212669_at	183.041	P	0.00415039
212670_at	5.55967	A	0.904785
212671_s_at	2.83949	A	0.601074
212672_at	516.802	P	0.000244141
212673_at	625.931	P	0.000244141
212674_s_at	412.655	P	0.000732422
212675_s_at	146.165	P	0.000244141
212676_at	580.432	P	0.0012207
212677_s_at	117.87	P	0.00195313
212678_at	291.457	P	0.000732422
212679_at	20.0476	A	0.0952148
212680_x_at	1373.39	P	0.000244141
212681_at	1.33375	A	0.780518
212682_s_at	130.984	P	0.0461426
212683_at	200.914	P	0.00415039
212684_at	84.1551	P	0.00415039
212685_s_at	965.913	P	0.000244141
212686_at	34.509	A	0.067627
212687_at	1037.92	P	0.000244141
212688_at	217.518	P	0.000244141
212689_s_at	334.56	P	0.000244141
212690_at	138.23	P	0.000732422
212691_at	219.653	P	0.00585938
212692_s_at	270.978	P	0.000732422
212693_at	317.224	P	0.000244141
212694_s_at	463.732	P	0.0012207
212695_at	8.51746	A	0.5
212696_s_at	1125.56	P	0.000244141
212697_at	262.567	P	0.000244141
212698_s_at	2041.47	P	0.000244141
212699_at	27.8305	P	0.0107422
212700_x_at	108.8	P	0.00415039
212701_at	41.0501	A	0.219482
212702_s_at	205.342	P	0.000244141
212703_at	131.073	P	0.00585938
212704_at	201.556	P	0.000244141
212705_x_at	20.0243	A	0.303711
212706_at	27.4665	P	0.0012207
212707_s_at	36.2122	A	0.466064
212708_at	439.554	P	0.000244141
212709_at	557.746	P	0.000244141
212710_at	110.487	P	0.00195313
212711_at	154.978	P	0.00415039
212712_at	108.622	P	0.000732422
212713_at	4.24094	A	0.981445
212714_at	455.062	P	0.000244141
212715_s_at	144.656	P	0.0012207
212716_s_at	2601.83	P	0.000244141
212717_at	195.165	P	0.0185547
212718_at	2291.44	P	0.000244141
212719_at	117.87	P	0.000244141
212720_at	688.536	P	0.000244141
212721_at	477.884	P	0.000244141
212722_s_at	471.304	P	0.000244141
212723_at	1013.67	P	0.000732422
212724_at	2447.62	P	0.000244141
212725_s_at	628.574	P	0.000244141
212726_at	133.274	P	0.00292969
212727_at	65.378	P	0.0302734
212728_at	74.0672	A	0.219482
212729_at	123.085	P	0.000732422
212730_at	86.527	P	0.0185547
212731_at	127.087	P	0.000244141
212732_at	30.562	P	0.0239258
212733_at	124.229	P	0.00292969
212734_x_at	8929.48	P	0.000244141
212735_at	50.8695	P	0.0375977
212736_at	409.497	P	0.000244141
212737_at	329.621	P	0.000732422
212738_at	233.097	P	0.0107422
212739_s_at	809.742	P	0.000244141
212740_at	246.519	P	0.000244141
212741_at	621.515	P	0.0012207
212742_at	405.973	P	0.000244141
212743_at	26.8549	P	0.0375977
212744_at	176.071	P	0.000244141
212745_s_at	106.251	P	0.00415039
212746_s_at	1092.02	P	0.000244141
212747_at	143.834	P	0.00292969
212748_at	75.2341	P	0.0107422
212749_s_at	432.535	P	0.000244141
212750_at	4.96704	A	0.780518
212751_at	418.082	P	0.0012207
212752_at	181.832	P	0.0012207
212753_at	249.505	P	0.0012207
212754_s_at	328.148	P	0.000244141
212755_at	26.4043	A	0.171387
212756_s_at	182.007	P	0.000244141
212757_s_at	214.514	P	0.000244141
212758_s_at	371.376	P	0.000244141
212759_s_at	24.53	A	0.366211
212760_at	66.8617	P	0.00195313
212761_at	694.857	P	0.00292969
212762_s_at	85.0478	P	0.000244141
212763_at	300.061	P	0.000244141
212764_at	1281.67	P	0.000244141
212765_at	1317.6	P	0.000244141
212766_s_at	296.006	P	0.000244141
212767_at	136.579	P	0.00292969
212768_s_at	1.54374	A	0.601074
212769_at	120.842	P	0.000244141
212770_at	104.532	A	0.0805664
212771_at	154.398	P	0.00585938
212772_s_at	88.519	P	0.0141602
212773_s_at	2214.38	P	0.000244141
212774_at	309.318	P	0.000244141
212775_at	176.706	P	0.000244141
212776_s_at	62.3042	P	0.0302734
212777_at	126.899	P	0.000732422
212778_at	145.54	P	0.00415039
212779_at	182.849	P	0.000244141
212780_at	315.658	P	0.000244141
212781_at	400.585	P	0.000244141
212782_x_at	2021.97	P	0.000244141
212783_at	343.34	P	0.000244141
212784_at	33.4282	A	0.0952148
212785_s_at	363.261	P	0.000244141
212786_at	102.301	P	0.0141602
212787_at	546.562	P	0.000244141
212788_x_at	9926.72	P	0.000244141
212789_at	581.984	P	0.000244141
212790_x_at	10643	P	0.000244141
212791_at	288.706	P	0.000244141
212792_at	516.609	P	0.000244141
212793_at	12.786	A	0.366211
212794_s_at	654.243	P	0.000244141
212795_at	684.363	P	0.000244141
212796_s_at	149.101	P	0.00292969
212797_at	25.3922	A	0.0805664
212798_s_at	1366.84	P	0.000244141
212799_at	385.955	P	0.000244141
212800_at	150.163	P	0.0012207
212801_at	463.58	P	0.000732422
212802_s_at	303.085	P	0.000244141
212803_at	128.592	P	0.0375977
212804_s_at	265.411	P	0.000732422
212805_at	115.027	P	0.000244141
212806_at	65.7167	P	0.000244141
212807_s_at	146.641	P	0.00585938
212808_at	112.546	P	0.00195313
212809_at	271.543	P	0.000244141
212810_s_at	27.6334	A	0.303711
212811_x_at	54.8503	P	0.000732422
212812_at	167.804	P	0.000244141
212813_at	546.638	P	0.000244141
212814_at	94.3353	P	0.000732422
212815_at	799.543	P	0.000244141
212816_s_at	13.8035	A	0.601074
212817_at	66.0473	P	0.00805664
212818_s_at	233.4	P	0.00415039
212819_at	122.838	P	0.000732422
212820_at	463.735	P	0.000244141
212821_at	8.69265	A	0.567627
212822_at	183.671	P	0.00415039
212823_s_at	4.47559	A	0.850342
212824_at	530.928	P	0.000244141
212825_at	319.457	P	0.000244141
212826_s_at	2655.74	P	0.000244141
212827_at	5.10357	A	0.567627
212828_at	337.653	P	0.000732422
212829_at	514.771	P	0.000244141
212830_at	123.168	P	0.00195313
212831_at	35.4438	A	0.129639
212832_s_at	555.064	P	0.000244141
212833_at	703.08	P	0.000244141
212834_at	92.8783	P	0.00195313
212835_at	201.346	P	0.000244141
212836_at	374.77	P	0.000244141
212837_at	369.26	P	0.0012207
212838_at	1668.63	P	0.000244141
212839_s_at	124.719	P	0.000244141
212840_at	180.346	P	0.000244141
212841_s_at	3.86323	A	0.80542
212842_x_at	478.607	P	0.000244141
212843_at	5.28257	A	0.533936
212844_at	174.538	P	0.0239258
212845_at	481.914	P	0.000244141
212846_at	1118.33	P	0.000244141
212847_at	105.394	P	0.000244141
212848_s_at	273.831	P	0.00292969
212849_at	51.9	A	0.219482
212850_s_at	83.0948	P	0.00415039
212851_at	241.764	P	0.000732422
212852_s_at	2608.25	P	0.000244141
212853_at	291.598	P	0.000244141
212854_x_at	2235.96	P	0.000244141
212855_at	543.33	P	0.000244141
212856_at	150.464	P	0.00805664
212857_x_at	4194.88	P	0.000244141
212858_at	205.789	P	0.00585938
212859_x_at	3825.93	P	0.000244141
212860_at	103.078	P	0.0239258
212861_at	264.115	P	0.000244141
212862_at	365.109	P	0.000244141
212863_x_at	987.606	P	0.000244141
212864_at	256.555	P	0.000244141
212865_s_at	0.927923	A	0.943848
212866_at	194.484	P	0.0375977
212867_at	292.526	P	0.000244141
212868_x_at	51.3651	A	0.303711
212869_x_at	10200.1	P	0.000244141
212870_at	364.162	P	0.000244141
212871_at	242.203	P	0.000732422
212872_s_at	160.106	P	0.000244141
212873_at	87.3955	P	0.00415039
212874_at	2.13619	A	0.962402
212875_s_at	763.618	P	0.000244141
212876_at	74.8358	P	0.0302734
212877_at	364.983	P	0.000732422
212878_s_at	1262.26	P	0.000244141
212879_x_at	47.6075	A	0.303711
212880_at	171.532	P	0.000244141
212881_at	76.0716	P	0.00292969
212882_at	200.971	P	0.00292969
212883_at	4.9923	A	0.466064
212884_x_at	100.489	A	0.0952148
212885_at	439.275	P	0.000244141
212886_at	11.4066	A	0.633789
212887_at	1569.88	P	0.000244141
212888_at	244.569	P	0.0012207
212889_x_at	9.56458	A	0.432373
212890_at	293.414	P	0.0107422
212891_s_at	576.99	P	0.000244141
212892_at	79.7237	P	0.0461426
212893_at	352.758	P	0.000244141
212894_at	248.657	P	0.000244141
212895_s_at	536.59	P	0.000732422
212896_at	855.279	P	0.000244141
212897_at	186.008	P	0.00805664
212898_at	307.875	P	0.000244141
212899_at	239.293	P	0.000244141
212900_at	432.144	P	0.000244141
212901_s_at	131.957	P	0.0012207
212902_at	245.043	P	0.000244141
212904_at	625.383	P	0.000244141
212905_at	166.017	P	0.000244141
212906_at	168.956	P	0.0302734
212907_at	228.192	P	0.0012207
212908_at	306.257	P	0.00195313
212909_at	2.78028	A	0.870361
212910_at	209.353	P	0.000244141
212911_at	187.027	P	0.000244141
212912_at	5.62815	A	0.665527
212913_at	73.4487	P	0.00292969
212914_at	59.171	A	0.111572
212915_at	0.591671	A	0.850342
212916_at	69.0747	P	0.000732422
212917_x_at	1246.85	P	0.000244141
212918_at	1044.06	P	0.000244141
212919_at	386.582	P	0.000244141
212920_at	320.164	P	0.000244141
212921_at	32.8039	P	0.0107422
212922_s_at	1270.1	P	0.000244141
212923_s_at	128.577	P	0.000732422
212924_s_at	4.54987	A	0.5
212925_at	9.52122	A	0.601074
212926_at	139.348	P	0.000244141
212927_at	137.388	P	0.000244141
212928_at	375.909	P	0.000244141
212929_s_at	349.455	P	0.0012207
212930_at	190.518	P	0.000244141
212931_at	202.217	P	0.0012207
212932_at	163.208	P	0.0012207
212933_x_at	5525.1	P	0.000244141
212934_at	200.667	P	0.00195313
212935_at	42.8338	A	0.366211
212936_at	268.651	P	0.0012207
212937_s_at	262.384	P	0.00805664
212938_at	178.727	P	0.00195313
212939_at	4.25682	A	0.850342
212940_at	252.13	P	0.00292969
212942_s_at	0.87408	A	0.904785
212943_at	505.174	P	0.000244141
212944_at	300.514	P	0.000244141
212945_s_at	115.41	P	0.000732422
212946_at	119.101	P	0.00585938
212947_at	55.148	A	0.0805664
212948_at	144.464	P	0.0012207
212949_at	599.212	P	0.000244141
212950_at	414.164	P	0.000244141
212951_at	295.105	P	0.000244141
212952_at	616.257	P	0.00195313
212953_x_at	689.753	P	0.00585938
212954_at	251.773	P	0.000732422
212955_s_at	782.732	P	0.000244141
212956_at	237.931	P	0.000732422
212957_s_at	34.6849	P	0.0185547
212958_x_at	1025.2	P	0.000244141
212959_s_at	184.668	P	0.000244141
212960_at	75.4607	P	0.0461426
212961_x_at	1311.46	P	0.000244141
212962_at	56.5165	A	0.171387
212963_at	30.8762	P	0.0375977
212964_at	142.665	P	0.00415039
212965_at	41.0343	A	0.19458
212966_at	147.898	P	0.00292969
212967_x_at	3884.55	P	0.000244141
212968_at	131.844	P	0.00292969
212969_x_at	227.281	P	0.00805664
212970_at	349.692	P	0.000732422
212971_at	1650.52	P	0.000244141
212972_x_at	10.3969	A	0.533936
212973_at	638.907	P	0.000244141
212974_at	45.5352	P	0.0302734
212975_at	48.9308	A	0.149658
212976_at	7.05937	A	0.149658
212977_at	0.832576	A	0.828613
212978_at	35.4464	A	0.129639
212979_s_at	112.451	P	0.000244141
212980_at	37.9919	P	0.0141602
212981_s_at	358.348	P	0.000732422
212982_at	257.693	P	0.000244141
212983_at	400.095	P	0.000244141
212984_at	418.513	P	0.000244141
212985_at	570.399	P	0.000244141
212986_s_at	313.566	P	0.00805664
212987_at	632.466	P	0.000244141
212988_x_at	8737.94	P	0.000244141
212989_at	443.005	P	0.000244141
212990_at	298.145	P	0.000244141
212991_at	13.6079	A	0.334473
212992_at	288.46	P	0.00292969
212993_at	243.409	P	0.000244141
212994_at	599.707	P	0.000244141
212995_x_at	1060.05	P	0.0107422
212996_s_at	68.6653	P	0.0012207
212997_s_at	434.243	P	0.00415039
212998_x_at	1.52853	A	0.953857
212999_x_at	11.5953	A	0.246094
213000_at	326.469	P	0.000244141
213001_at	38.0671	A	0.27417
213002_at	205.769	P	0.000732422
213003_s_at	25.6999	A	0.067627
213004_at	43.4523	P	0.0302734
213005_s_at	556.379	P	0.000244141
213006_at	0.70318	A	0.334473
213007_at	501.159	P	0.000244141
213008_at	364.473	P	0.000244141
213009_s_at	1284.76	P	0.000244141
213010_at	1001	P	0.000244141
213011_s_at	5362.94	P	0.000244141
213012_at	546.335	P	0.000244141
213013_at	37.7436	A	0.27417
213014_at	46.6067	P	0.0012207
213015_at	365.82	P	0.000244141
213016_at	718.336	P	0.000244141
213017_at	346.345	P	0.000732422
213018_at	136.289	P	0.000732422
213019_at	391.735	P	0.000244141
213020_at	160.687	P	0.000732422
213021_at	238.461	P	0.000244141
213022_s_at	284.186	P	0.000244141
213023_at	130.538	P	0.000244141
213024_at	131.568	P	0.000244141
213025_at	363.173	P	0.000244141
213026_at	559.409	P	0.000244141
213027_at	718.208	P	0.000244141
213028_at	98.6751	P	0.000732422
213029_at	12.3769	A	0.533936
213030_s_at	94.5436	P	0.0239258
213031_s_at	372.743	P	0.000244141
213032_at	0.86439	A	0.870361
213033_s_at	1.90259	A	0.904785
213034_at	216.166	P	0.0012207
213035_at	258.423	P	0.0012207
213036_x_at	3.43705	A	0.80542
213037_x_at	1811.04	P	0.000244141
213038_at	139.867	P	0.0185547
213039_at	292.365	P	0.000244141
213040_s_at	5.13698	A	0.696289
213041_s_at	686.635	P	0.000732422
213042_s_at	3.4722	A	0.870361
213043_s_at	594.893	P	0.000244141
213044_at	1409.97	P	0.000244141
213045_at	67.9912	A	0.149658
213046_at	105.471	P	0.00292969
213047_x_at	1723.52	P	0.000244141
213048_s_at	5360.78	P	0.000244141
213049_at	225.281	P	0.000244141
213050_at	4.13598	A	0.953857
213051_at	466.613	P	0.000244141
213052_at	770.115	P	0.000732422
213053_at	83.9597	A	0.0952148
213054_at	68.2499	P	0.00195313
213055_at	76.9729	P	0.0239258
213056_at	26.0822	A	0.111572
213057_at	106.973	P	0.0302734
213058_at	225.821	P	0.000244141
213059_at	5.68648	A	0.601074
213060_s_at	4.13916	A	0.780518
213061_s_at	586.329	P	0.000244141
213062_at	457.73	P	0.0012207
213063_at	114.483	P	0.000244141
213064_at	493.431	P	0.000244141
213065_at	320.255	P	0.0012207
213066_at	37.8731	A	0.5
213067_at	12.9956	A	0.633789
213068_at	10.7585	A	0.665527
213069_at	489.725	P	0.000732422
213070_at	345.122	P	0.000244141
213071_at	3.44642	A	0.904785
213072_at	53.7175	P	0.0461426
213073_at	107.949	P	0.000244141
213074_at	432.737	P	0.000244141
213075_at	61.3786	P	0.0302734
213076_at	53.154	A	0.111572
213077_at	204.417	P	0.000244141
213078_x_at	100.005	P	0.0375977
213079_at	356.907	P	0.000244141
213080_x_at	6452.42	P	0.000244141
213081_at	64.1059	A	0.0805664
213082_s_at	140.272	P	0.00805664
213083_at	179.72	P	0.00585938
213084_x_at	12719.6	P	0.000244141
213085_s_at	25.1323	A	0.19458
213086_s_at	1266.17	P	0.000244141
213087_s_at	69.3905	P	0.0375977
213088_s_at	1428.64	P	0.000244141
213089_at	51.356	A	0.067627
213090_s_at	335.509	P	0.000244141
213091_at	10.059	A	0.72583
213092_x_at	487.004	P	0.000244141
213093_at	2462.97	P	0.000244141
213094_at	83.2971	P	0.000244141
213095_x_at	4.90653	A	0.943848
213096_at	37.6534	A	0.171387
213097_s_at	770.898	P	0.000732422
213098_at	234.627	P	0.000732422
213099_at	210.186	P	0.000244141
213100_at	56.7793	A	0.149658
213101_s_at	5597.68	P	0.000244141
213102_at	2124.51	P	0.000244141
213103_at	124.214	P	0.0012207
213104_at	267.801	P	0.00585938
213105_s_at	322.952	P	0.0185547
213106_at	9.78291	A	0.171387
213107_at	269.913	P	0.000244141
213108_at	11.5737	A	0.633789
213109_at	109.1	P	0.000244141
213110_s_at	117.382	P	0.0107422
213111_at	468.315	P	0.000244141
213112_s_at	59.9413	P	0.0012207
213113_s_at	1736.88	P	0.000244141
213114_at	25.4114	A	0.067627
213115_at	298.276	P	0.000244141
213116_at	91.3448	P	0.00805664
213117_at	10.111	A	0.129639
213118_at	239.34	P	0.00195313
213119_at	94.7181	P	0.0107422
213120_at	17.533	A	0.067627
213121_at	26.5882	A	0.398926
213122_at	13.7683	A	0.171387
213123_at	164.515	P	0.000244141
213124_at	129.943	P	0.00195313
213125_at	831.989	P	0.000244141
213126_at	162.298	P	0.0012207
213127_s_at	218.337	P	0.00292969
213128_s_at	412.341	P	0.0012207
213129_s_at	1106.61	P	0.000244141
213130_at	39.152	A	0.0805664
213131_at	1.84881	A	0.633789
213132_s_at	184.494	P	0.000244141
213133_s_at	824.082	P	0.000244141
213134_x_at	1222.16	P	0.000244141
213135_at	401.148	P	0.000244141
213136_at	390.317	P	0.000244141
213137_s_at	222.033	P	0.0375977
213138_at	87.2443	A	0.0952148
213139_at	1857.58	P	0.000732422
213140_s_at	285.661	P	0.000244141
213141_at	39.1163	A	0.067627
213142_x_at	337.469	P	0.000732422
213143_at	12.4053	A	0.303711
213144_at	166.278	P	0.0012207
213145_at	352.761	P	0.000732422
213146_at	9.65639	A	0.27417
213147_at	59.0705	M	0.0561523
213148_at	23.3715	A	0.567627
213149_at	426.633	P	0.000244141
213150_at	53.1183	P	0.0375977
213151_s_at	3923.14	P	0.000244141
213152_s_at	455.465	P	0.000244141
213153_at	187.871	P	0.0012207
213154_s_at	525.606	P	0.000244141
213155_at	1.55977	A	0.80542
213156_at	188.949	P	0.000244141
213157_s_at	13.788	A	0.72583
213158_at	404.223	P	0.000244141
213159_at	183.694	P	0.000244141
213160_at	3.55614	A	0.828613
213161_at	208.322	P	0.000244141
213162_at	10.9497	A	0.334473
213164_at	427.315	P	0.000244141
213165_at	696.996	P	0.000244141
213166_x_at	757.604	P	0.000244141
213167_s_at	27.7727	A	0.0805664
213168_at	952.639	P	0.000244141
213169_at	37.086	A	0.0805664
213170_at	2.71644	A	0.888428
213171_s_at	4.15907	A	0.850342
213172_at	2.45164	A	0.72583
213173_at	88.7157	P	0.0107422
213174_at	2.20828	A	0.943848
213175_s_at	3926.26	P	0.000244141
213176_s_at	25.2698	A	0.0952148
213177_at	26.6401	A	0.533936
213178_s_at	119.843	M	0.0561523
213179_at	211.469	P	0.000244141
213180_s_at	222.606	P	0.000732422
213181_s_at	66.5048	A	0.067627
213182_x_at	2.19862	A	0.904785
213183_s_at	1.56462	A	0.904785
213184_at	150.396	P	0.00805664
213185_at	134.881	P	0.0239258
